"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","which_round","num_click_in_round","num_cards","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","reward","exp_id"
"1868","13","text","0","1869","0.0-0.0","s646","","","","","","","","","","","","","","","","","",""
"2339","89","poldrack-text","1","5214","0.0-1.0","s646","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2339","500","fmri_response_test","","","","","","","","","","","","","",""
"753","71","poldrack-text","2","6469","0.0-2.0","s646","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","753","500","fmri_response_test","","","","","","","","","","","","","",""
"45534","32","poldrack-single-stim","3","52511","0.0-3.0","s646","","45534","500","instructions","<div class = centerbox><div class = center-text>Try to get as many points as possible<br><br>The loss amount, the gain amount, and the number of loss cards may change each trial<br><br>Index Finger: Take Another Card<br>Middle Finger: End The Round</div></div>","32","45534","","","","","","","","","","",""
"26550","32","poldrack-text","4","79567","0.0-4.0","s646","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","26550","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1374","84","poldrack-text","5","80941","0.0-5.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1374","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","6","81621","0.0-6.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","7","82301","0.0-7.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","8","82981","0.0-8.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","9","83661","0.0-9.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","10","84341","0.0-10.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","11","85021","0.0-11.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","12","85701","0.0-12.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","13","86381","0.0-13.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","14","87061","0.0-14.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","15","87741","0.0-15.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","16","88422","0.0-16.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","17","89101","0.0-17.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","18","89783","0.0-18.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
