"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","condition","stop_response","exp_id"
"6396","13","text","0","6399","0.0-0.0","s607","","","","","","","","","","","","","","","","","","","",""
"1375","89","poldrack-text","1","8777","0.0-1.0","s607","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1375","500","fmri_response_test","","","","","","","","","","","","","","","",""
"525","71","poldrack-text","2","9807","0.0-2.0","s607","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","525","500","fmri_response_test","","","","","","","","","","","","","","","",""
"26378","","survey-text","3","36695","0.0-3.0","s607","","","","task_setup","{""Q0"":""350""}","","","","","","","","","","","","","","",""
"57507","32","poldrack-single-stim","4","95234","0.0-4.0","s607","","57507","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img>index finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img>middle finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star if your response was going to be your index finger!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","57507","","","","","","","","","","","",""
"674","89","poldrack-categorize","5","97592","0.0-5.0-0.0-0.0","s607","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","89","500","practice","0","","","","","","",""
"548","71","poldrack-categorize","6","100200","0.0-5.0-0.0-1.0","s607","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","71","500","practice","1","","","","","","",""
"586","71","poldrack-categorize","7","102808","0.0-5.0-0.0-2.0","s607","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","71","500","practice","2","","","","","","",""
"456","71","poldrack-categorize","8","105416","0.0-5.0-0.0-3.0","s607","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","71","500","practice","3","","","","","","",""
"502","71","poldrack-categorize","9","108022","0.0-5.0-0.0-4.0","s607","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","71","500","practice","4","","","","","","",""
"488","71","poldrack-categorize","10","110632","0.0-5.0-0.0-5.0","s607","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","71","500","practice","5","","","","","","",""
"388","71","poldrack-categorize","11","113246","0.0-5.0-0.0-6.0","s607","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","71","500","practice","6","","","","","","",""
"599","89","poldrack-categorize","12","115853","0.0-5.0-0.0-7.0","s607","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","89","500","practice","7","","","","","","",""
