"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","condition","trial_num","correct_response","correct","exp_id"
"10688","13","text","0","10692","0.0-0.0","s613","","","","","","","","","","","","","",""
"1680","89","poldrack-text","1","13376","0.0-1.0","s613","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1680","500","fmri_response_test","","","","","","","","","",""
"1257","71","poldrack-text","2","15138","0.0-2.0","s613","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1257","500","fmri_response_test","","","","","","","","","",""
"13191","","survey-text","3","28838","0.0-3.0","s613","","","","task_setup","{""Q0"":""1"",""Q1"":""5""}","","","","","","","","",""
"30441","32","poldrack-single-stim","4","60283","0.0-4.0","s613","","30441","500","instructions","","<div class = centerbox><p style = ""font-size:40px"" class = center-block-text>Target Pair (press index finger):</p><p class = center-block-text><img src = ""/static/experiments/dot_pattern_expectancy/images/cue1.png"" ></img>&nbsp&nbsp&nbsp...followed by...&nbsp&nbsp&nbsp<img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png"" ></img><br></br></p><p style = ""font-size:40px"" class = center-block-text>Otherwise press middle finger</div>","32","30441","","","","","",""
"-1","-1","poldrack-single-stim","5","61290","0.0-5.0-0.0","s613","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png""</img></div></div>","none","500","practice","BX","0","","",""
"-1","-1","poldrack-single-stim","6","63292","0.0-5.0-1.0","s613","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","practice","","","","",""
"422","71","poldrack-single-stim","7","64796","0.0-5.0-2.0","s613","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png""</img></div></div>","89,71","500","practice","BX","0","71","true",""
"-1","-1","poldrack-single-stim","8","65302","0.0-5.0-3.0","s613","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","practice","","1","","",""
"-1","-1","poldrack-single-stim","9","65806","0.0-5.0-4.0","s613","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","practice","BY","1","","",""
"-1","-1","poldrack-single-stim","10","67809","0.0-5.0-5.0","s613","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","practice","","","","",""
"533","71","poldrack-single-stim","11","69315","0.0-5.0-6.0","s613","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","practice","BY","1","71","true",""
"-1","-1","poldrack-single-stim","12","69817","0.0-5.0-7.0","s613","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","practice","","2","","",""
"-1","-1","poldrack-single-stim","13","70322","0.0-5.0-8.0","s613","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue1.png""</img></div></div>","none","500","practice","AY","2","","",""
"-1","-1","poldrack-single-stim","14","72327","0.0-5.0-9.0","s613","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","practice","","","","",""
"585","71","poldrack-single-stim","15","73831","0.0-5.0-10.0","s613","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71","500","practice","AY","2","71","true",""
"-1","-1","poldrack-single-stim","16","74332","0.0-5.0-11.0","s613","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","practice","","3","","",""
"-1","-1","poldrack-single-stim","17","74837","0.0-5.0-12.0","s613","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue1.png""</img></div></div>","none","500","practice","AX","3","","",""
"-1","-1","poldrack-single-stim","18","76839","0.0-5.0-13.0","s613","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","practice","","","","",""
"415","89","poldrack-single-stim","19","78940","0.0-5.0-14.0","s613","","2100","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png""</img></div></div>","89,71","500","practice","AX","3","89","true",""
"-1","-1","poldrack-single-stim","20","79442","0.0-5.0-15.0","s613","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","practice","","4","","",""
"-1","-1","poldrack-single-stim","21","79947","0.0-5.0-16.0","s613","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue1.png""</img></div></div>","none","500","practice","AY","4","","",""
"-1","-1","poldrack-single-stim","22","81949","0.0-5.0-17.0","s613","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","practice","","","","",""
"795","71","poldrack-single-stim","23","83650","0.0-5.0-18.0","s613","","1700","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","practice","AY","4","71","true",""
"-1","-1","poldrack-single-stim","24","84152","0.0-5.0-19.0","s613","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","practice","","5","","",""
