"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"1997","13","text","0","1999","0.0-0.0","s598","","","","","","","","","","","","","","","","","","","",""
"1819","89","poldrack-text","1","4826","0.0-1.0","s598","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1819","500","fmri_response_test","","","","","","","","","","","","","","","",""
"1026","71","poldrack-text","2","6358","0.0-2.0","s598","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1026","500","fmri_response_test","","","","","","","","","","","","","","","",""
"10148","","survey-text","3","17015","0.0-3.0","s598","","","","task_setup","{""Q0"":""1"",""Q1"":""1""}","","","","","","","","","","","","","","",""
"30021","32","poldrack-single-stim","4","48040","0.0-4.0","s598","","30021","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Index Finger if >5 and Middle Finger if <5.</div></div>","32","30021","","","","","","","","","","","",""
"","","call-function","5","48041","0.0-5.0-0.0","s598","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","48542","0.0-5.0-1.0","s598","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","48645","0.0-5.0-2.0","s598","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","#1F45FC","1","color","switch","stay","0","","","",""
"844","71","poldrack-categorize","8","51150","0.0-5.0-3.0","s598","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>1</div>","89,71","1000","practice","Color","#1F45FC","1","color","switch","stay","0","true","71","500",""
"-1","-1","poldrack-single-stim","9","51655","0.0-5.0-4.0","s598","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","51655","0.0-5.0-5.0","s598","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","52158","0.0-5.0-6.0","s598","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","53060","0.0-5.0-7.0","s598","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","#1F45FC","9","color","stay","switch","1","","","",""
"517","71","poldrack-categorize","13","55566","0.0-5.0-8.0","s598","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>9</div>","89,71","1000","practice","Orange-Blue","#1F45FC","9","color","stay","switch","1","true","71","500",""
"-1","-1","poldrack-single-stim","14","56070","0.0-5.0-9.0","s598","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","56070","0.0-5.0-10.0","s598","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","56573","0.0-5.0-11.0","s598","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","56676","0.0-5.0-12.0","s598","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","#1F45FC","3","magnitude","switch","switch","2","","","",""
"822","71","poldrack-categorize","18","59182","0.0-5.0-13.0","s598","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>3</div>","89,71","1000","practice","High-Low","#1F45FC","3","magnitude","switch","switch","2","true","71","500",""
"-1","-1","poldrack-single-stim","19","59687","0.0-5.0-14.0","s598","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","59687","0.0-5.0-15.0","s598","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","60188","0.0-5.0-16.0","s598","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","60290","0.0-5.0-17.0","s598","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","#1F45FC","8","color","switch","stay","3","","","",""
"643","71","poldrack-categorize","23","62798","0.0-5.0-18.0","s598","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","Color","#1F45FC","8","color","switch","stay","3","true","71","500",""
"-1","-1","poldrack-single-stim","24","63301","0.0-5.0-19.0","s598","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","63301","0.0-5.0-20.0","s598","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","63804","0.0-5.0-21.0","s598","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","63910","0.0-5.0-22.0","s598","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","9","color","stay","switch","4","","","",""
"724","71","poldrack-categorize","28","66415","0.0-5.0-23.0","s598","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>9</div>","89,71","1000","practice","Orange-Blue","#1F45FC","9","color","stay","switch","4","true","71","500",""
"-1","-1","poldrack-single-stim","29","66916","0.0-5.0-24.0","s598","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","30","66916","0.0-5.0-25.0","s598","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","31","67421","0.0-5.0-26.0","s598","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","32","68324","0.0-5.0-27.0","s598","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","orange","8","magnitude","switch","stay","5","","","",""
"447","89","poldrack-categorize","33","70834","0.0-5.0-28.0","s598","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>8</div>","89,71","1000","practice","Magnitude","orange","8","magnitude","switch","stay","5","true","89","500",""
"-1","-1","poldrack-single-stim","34","71336","0.0-5.0-29.0","s598","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","35","71336","0.0-5.0-30.0","s598","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","36","71840","0.0-5.0-31.0","s598","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","37","71945","0.0-5.0-32.0","s598","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","#1F45FC","6","magnitude","stay","switch","6","","","",""
"757","89","poldrack-categorize","38","74452","0.0-5.0-33.0","s598","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>6</div>","89,71","1000","practice","High-Low","#1F45FC","6","magnitude","stay","switch","6","true","89","500",""
"-1","-1","poldrack-single-stim","39","74957","0.0-5.0-34.0","s598","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","40","74958","0.0-5.0-35.0","s598","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","41","75461","0.0-5.0-36.0","s598","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","42","76366","0.0-5.0-37.0","s598","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","orange","8","color","switch","switch","7","","","",""
"535","89","poldrack-categorize","43","78878","0.0-5.0-38.0","s598","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>8</div>","89,71","1000","practice","Orange-Blue","orange","8","color","switch","switch","7","true","89","500",""
"-1","-1","poldrack-single-stim","44","79381","0.0-5.0-39.0","s598","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","45","79382","0.0-5.0-40.0","s598","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","46","79884","0.0-5.0-41.0","s598","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","47","80788","0.0-5.0-42.0","s598","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","#1F45FC","4","color","stay","stay","8","","","",""
"412","71","poldrack-categorize","48","83294","0.0-5.0-43.0","s598","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>4</div>","89,71","1000","practice","Orange-Blue","#1F45FC","4","color","stay","stay","8","true","71","500",""
"-1","-1","poldrack-single-stim","49","83799","0.0-5.0-44.0","s598","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","50","83799","0.0-5.0-45.0","s598","","","","set_stims","","","","","","","","","","","","","","","",""
