"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","which_round","num_click_in_round","num_cards","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","reward","exp_id"
"1811","13","text","0","1814","0.0-0.0","s598","","","","","","","","","","","","","","","","","",""
"1221","89","poldrack-text","1","4042","0.0-1.0","s598","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1221","500","fmri_response_test","","","","","","","","","","","","","",""
"762","71","poldrack-text","2","5307","0.0-2.0","s598","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","762","500","fmri_response_test","","","","","","","","","","","","","",""
"36380","32","poldrack-single-stim","3","42193","0.0-3.0","s598","","36380","500","instructions","<div class = centerbox><div class = center-text>Try to get as many points as possible<br><br>The loss amount, the gain amount, and the number of loss cards may change each trial<br><br>Index Finger: Take Another Card<br>Middle Finger: End The Round</div></div>","32","36380","","","","","","","","","","",""
"25197","32","poldrack-text","4","67896","0.0-4.0","s598","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","25197","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1117","84","poldrack-text","5","69014","0.0-5.0","s598","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1117","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","6","69693","0.0-6.0","s598","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","7","70374","0.0-7.0","s598","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","8","71053","0.0-8.0","s598","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","9","71733","0.0-9.0","s598","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","10","72413","0.0-10.0","s598","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","11","73094","0.0-11.0","s598","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","12","73774","0.0-12.0","s598","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","13","74453","0.0-13.0","s598","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","14","75133","0.0-14.0","s598","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
