"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","which_round","num_click_in_round","num_cards","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","reward","exp_id"
"1800","13","text","0","1802","0.0-0.0","s518","","","","","","","","","","","","","","","","","",""
"937","89","poldrack-text","1","3742","0.0-1.0","s518","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","937","500","fmri_response_test","","","","","","","","","","","","","",""
"430","71","poldrack-text","2","4674","0.0-2.0","s518","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","430","500","fmri_response_test","","","","","","","","","","","","","",""
"9675","32","poldrack-single-stim","3","14853","0.0-3.0","s518","","9675","500","instructions","<div class = centerbox><div class = center-text>Try to get as many points as possible<br><br>The loss amount, the gain amount, and the number of loss cards may change each trial<br><br>Index Finger: Take Another Card<br>Middle Finger: End The Round</div></div>","32","9675","","","","","","","","","","",""
"26611","32","poldrack-text","4","41966","0.0-4.0","s518","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","26611","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1460","84","poldrack-text","5","43427","0.0-5.0","s518","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1460","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","6","44107","0.0-6.0","s518","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","7","44787","0.0-7.0","s518","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","8","45467","0.0-8.0","s518","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","9","46147","0.0-9.0","s518","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","10","46827","0.0-10.0","s518","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","11","47507","0.0-11.0","s518","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","12","48187","0.0-12.0","s518","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","13","48866","0.0-13.0","s518","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
