"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","condition","stop_response","exp_id"
"1725","13","text","0","1727","0.0-0.0","s483","","","","","","","","","","","","","","","","","","","",""
"1558","71","poldrack-text","1","4289","0.0-1.0","s483","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1558","500","fmri_response_test","","","","","","","","","","","","","","","",""
"706","89","poldrack-text","2","5497","0.0-2.0","s483","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","706","500","fmri_response_test","","","","","","","","","","","","","","","",""
"11430","","survey-text","3","17432","0.0-3.0","s483","","","","task_setup","{""Q0"":""250""}","","","","","","","","","","","","","","",""
"23287","32","poldrack-single-stim","4","41724","0.0-4.0","s483","","23287","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img>middle finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img>index finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star if your response was going to be your middle finger!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","23287","","","","","","","","","","","",""
"863","71","poldrack-categorize","5","44078","0.0-5.0-0.0-0.0","s483","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","71,89","850","true","71","500","practice","0","","","","","","",""
"670","89","poldrack-categorize","6","46686","0.0-5.0-0.0-1.0","s483","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","71,89","850","true","89","500","practice","1","","","","","","",""
"411","89","poldrack-categorize","7","49291","0.0-5.0-0.0-2.0","s483","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","89","500","practice","2","","","","","","",""
"644","71","poldrack-categorize","8","51896","0.0-5.0-0.0-3.0","s483","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","71,89","850","true","71","500","practice","3","","","","","","",""
"583","89","poldrack-categorize","9","54500","0.0-5.0-0.0-4.0","s483","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","71,89","850","true","89","500","practice","4","","","","","","",""
"553","71","poldrack-categorize","10","57106","0.0-5.0-0.0-5.0","s483","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","71,89","850","true","71","500","practice","5","","","","","","",""
"506","71","poldrack-categorize","11","59711","0.0-5.0-0.0-6.0","s483","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","71,89","850","true","71","500","practice","6","","","","","","",""
"610","71","poldrack-categorize","12","62315","0.0-5.0-0.0-7.0","s483","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","71,89","850","true","71","500","practice","7","","","","","","",""
"654","89","poldrack-categorize","13","64921","0.0-5.0-0.0-8.0","s483","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","71,89","850","true","89","500","practice","8","","","","","","",""
"512","89","poldrack-categorize","14","67526","0.0-5.0-0.0-9.0","s483","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","89","500","practice","9","","","","","","",""
