"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","which_round","num_click_in_round","num_cards","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","reward","exp_id"
"1866","13","text","0","1868","0.0-0.0","s557","","","","","","","","","","","","","","","","","",""
"1534","89","poldrack-text","1","4406","0.0-1.0","s557","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1534","500","fmri_response_test","","","","","","","","","","","","","",""
"722","71","poldrack-text","2","5631","0.0-2.0","s557","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","722","500","fmri_response_test","","","","","","","","","","","","","",""
"49916","32","poldrack-single-stim","3","56053","0.0-3.0","s557","","49916","500","instructions","<div class = centerbox><div class = center-text>Try to get as many points as possible<br><br>The loss amount, the gain amount, and the number of loss cards may change each trial<br><br>Index Finger: Take Another Card<br>Middle Finger: End The Round</div></div>","32","49916","","","","","","","","","","",""
"26247","32","poldrack-text","4","82804","0.0-4.0","s557","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","26247","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1126","84","poldrack-text","5","83930","0.0-5.0","s557","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1126","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"681","84","poldrack-text","6","84612","0.0-6.0","s557","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"678","84","poldrack-text","7","85290","0.0-7.0","s557","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","8","85971","0.0-8.0","s557","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","9","86650","0.0-9.0","s557","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
