"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"7923","13","text","0","7935","0.0-0.0","s601","","","","","","","","","","","","","","","","","","","",""
"1377","89","poldrack-text","1","10321","0.0-1.0","s601","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1377","500","fmri_response_test","","","","","","","","","","","","","","","",""
"802","71","poldrack-text","2","11631","0.0-2.0","s601","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","802","500","fmri_response_test","","","","","","","","","","","","","","","",""
"8768","","survey-text","3","20920","0.0-3.0","s601","","","","task_setup","{""Q0"":""2"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"9301","32","poldrack-single-stim","4","31233","0.0-4.0","s601","","9301","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Middle Finger if orange and Index Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","9301","","","","","","","","","","","",""
"","","call-function","5","31235","0.0-5.0-0.0","s601","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","31740","0.0-5.0-1.0","s601","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","32645","0.0-5.0-2.0","s601","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","orange","7","color","stay","switch","0","","","",""
"687","71","poldrack-categorize","8","35156","0.0-5.0-3.0","s601","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>7</div>","89,71","1000","practice","Color","orange","7","color","stay","switch","0","true","71","500",""
"-1","-1","poldrack-single-stim","9","35662","0.0-5.0-4.0","s601","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","35663","0.0-5.0-5.0","s601","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","36170","0.0-5.0-6.0","s601","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","37076","0.0-5.0-7.0","s601","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","orange","3","magnitude","switch","switch","1","","","",""
"689","89","poldrack-categorize","13","39582","0.0-5.0-8.0","s601","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>3</div>","89,71","1000","practice","Magnitude","orange","3","magnitude","switch","switch","1","true","89","500",""
"-1","-1","poldrack-single-stim","14","40089","0.0-5.0-9.0","s601","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","40089","0.0-5.0-10.0","s601","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","40596","0.0-5.0-11.0","s601","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","40702","0.0-5.0-12.0","s601","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","orange","1","color","switch","stay","2","","","",""
"783","89","poldrack-categorize","18","43212","0.0-5.0-13.0","s601","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>1</div>","89,71","1000","practice","Orange-Blue","orange","1","color","switch","stay","2","false","71","500",""
"-1","-1","poldrack-single-stim","19","43718","0.0-5.0-14.0","s601","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","43719","0.0-5.0-15.0","s601","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","44224","0.0-5.0-16.0","s601","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","44329","0.0-5.0-17.0","s601","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","4","color","stay","stay","3","","","",""
"753","89","poldrack-categorize","23","46835","0.0-5.0-18.0","s601","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>4</div>","89,71","1000","practice","Orange-Blue","#1F45FC","4","color","stay","stay","3","true","89","500",""
"-1","-1","poldrack-single-stim","24","47337","0.0-5.0-19.0","s601","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","47337","0.0-5.0-20.0","s601","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","47841","0.0-5.0-21.0","s601","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","47944","0.0-5.0-22.0","s601","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","#1F45FC","9","magnitude","switch","stay","4","","","",""
"809","89","poldrack-categorize","28","50451","0.0-5.0-23.0","s601","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>9</div>","89,71","1000","practice","High-Low","#1F45FC","9","magnitude","switch","stay","4","false","71","500",""
"-1","-1","poldrack-single-stim","29","50955","0.0-5.0-24.0","s601","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","30","50955","0.0-5.0-25.0","s601","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","31","51457","0.0-5.0-26.0","s601","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","32","52363","0.0-5.0-27.0","s601","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","orange","2","color","switch","stay","5","","","",""
"400","71","poldrack-categorize","33","54872","0.0-5.0-28.0","s601","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>2</div>","89,71","1000","practice","Color","orange","2","color","switch","stay","5","true","71","500",""
"-1","-1","poldrack-single-stim","34","55375","0.0-5.0-29.0","s601","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","35","55375","0.0-5.0-30.0","s601","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","36","55879","0.0-5.0-31.0","s601","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","37","55981","0.0-5.0-32.0","s601","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","orange","1","color","stay","stay","6","","","",""
"641","89","poldrack-categorize","38","58489","0.0-5.0-33.0","s601","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>1</div>","89,71","1000","practice","Color","orange","1","color","stay","stay","6","false","71","500",""
"-1","-1","poldrack-single-stim","39","58992","0.0-5.0-34.0","s601","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","40","58992","0.0-5.0-35.0","s601","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","41","59495","0.0-5.0-36.0","s601","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","42","60397","0.0-5.0-37.0","s601","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","orange","2","color","stay","stay","7","","","",""
"458","71","poldrack-categorize","43","62904","0.0-5.0-38.0","s601","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>2</div>","89,71","1000","practice","Color","orange","2","color","stay","stay","7","true","71","500",""
"-1","-1","poldrack-single-stim","44","63407","0.0-5.0-39.0","s601","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","45","63408","0.0-5.0-40.0","s601","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","46","63911","0.0-5.0-41.0","s601","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","47","64014","0.0-5.0-42.0","s601","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","2","color","stay","switch","8","","","",""
"905","89","poldrack-categorize","48","66520","0.0-5.0-43.0","s601","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>2</div>","89,71","1000","practice","Orange-Blue","#1F45FC","2","color","stay","switch","8","true","89","500",""
"-1","-1","poldrack-single-stim","49","67026","0.0-5.0-44.0","s601","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","50","67026","0.0-5.0-45.0","s601","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","51","67531","0.0-5.0-46.0","s601","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","52","67637","0.0-5.0-47.0","s601","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","#1F45FC","3","magnitude","switch","switch","9","","","",""
"536","89","poldrack-categorize","53","70143","0.0-5.0-48.0","s601","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>3</div>","89,71","1000","practice","Magnitude","#1F45FC","3","magnitude","switch","switch","9","true","89","500",""
"-1","-1","poldrack-single-stim","54","70648","0.0-5.0-49.0","s601","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","55","70648","0.0-5.0-50.0","s601","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","56","71150","0.0-5.0-51.0","s601","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","57","72053","0.0-5.0-52.0","s601","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","#1F45FC","3","color","switch","switch","10","","","",""
"339","89","poldrack-categorize","58","74559","0.0-5.0-53.0","s601","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>3</div>","89,71","1000","practice","Color","#1F45FC","3","color","switch","switch","10","true","89","500",""
"-1","-1","poldrack-single-stim","59","75062","0.0-5.0-54.0","s601","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","60","75062","0.0-5.0-55.0","s601","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","61","75565","0.0-5.0-56.0","s601","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","62","76468","0.0-5.0-57.0","s601","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","#1F45FC","3","color","stay","stay","11","","","",""
