"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"12798","13","text","0","12801","0.0-0.0","s471","","","","","","","","","","","","","","","","","","","",""
"982","89","poldrack-text","1","14787","0.0-1.0","s471","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","982","500","fmri_response_test","","","","","","","","","","","","","","","",""
"480","71","poldrack-text","2","15768","0.0-2.0","s471","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","480","500","fmri_response_test","","","","","","","","","","","","","","","",""
"11201","","survey-text","3","27479","0.0-3.0","s471","","","","task_setup","{""Q0"":""2"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"14722","32","poldrack-single-stim","4","43205","0.0-4.0","s471","","14722","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Middle Finger if orange and Index Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","14722","","","","","","","","","","","",""
"","","call-function","5","43206","0.0-5.0-0.0","s471","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","43709","0.0-5.0-1.0","s471","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","43813","0.0-5.0-2.0","s471","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","#1F45FC","1","color","stay","stay","0","","","",""
"1178","89","poldrack-categorize","8","46320","0.0-5.0-3.0","s471","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>1</div>","89,71","1000","practice","Color","#1F45FC","1","color","stay","stay","0","true","89","500",""
"-1","-1","poldrack-single-stim","9","46825","0.0-5.0-4.0","s471","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","46825","0.0-5.0-5.0","s471","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","47328","0.0-5.0-6.0","s471","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","47431","0.0-5.0-7.0","s471","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","#1F45FC","2","magnitude","switch","switch","1","","","",""
"746","89","poldrack-categorize","13","49934","0.0-5.0-8.0","s471","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>2</div>","89,71","1000","practice","Magnitude","#1F45FC","2","magnitude","switch","switch","1","true","89","500",""
"-1","-1","poldrack-single-stim","14","50437","0.0-5.0-9.0","s471","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","50437","0.0-5.0-10.0","s471","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","50940","0.0-5.0-11.0","s471","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
