"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"1931","13","text","0","1933","0.0-0.0","s585","","","","","","","","","","","","","","","","","","","",""
"1568","89","poldrack-text","1","4507","0.0-1.0","s585","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1568","500","fmri_response_test","","","","","","","","","","","","","","","",""
"376","71","poldrack-text","2","5387","0.0-2.0","s585","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","376","500","fmri_response_test","","","","","","","","","","","","","","","",""
"10984","","survey-text","3","16881","0.0-3.0","s585","","","","task_setup","{""Q0"":""2"",""Q1"":""1""}","","","","","","","","","","","","","","",""
"26857","32","poldrack-single-stim","4","44742","0.0-4.0","s585","","26857","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Middle Finger if orange and Index Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Index Finger if >5 and Middle Finger if <5.</div></div>","32","26857","","","","","","","","","","","",""
"","","call-function","5","44743","0.0-5.0-0.0","s585","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","45249","0.0-5.0-1.0","s585","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","46152","0.0-5.0-2.0","s585","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","#1F45FC","6","magnitude","switch","stay","0","","","",""
"1073","71","poldrack-categorize","8","48662","0.0-5.0-3.0","s585","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>6</div>","89,71","1000","practice","Magnitude","#1F45FC","6","magnitude","switch","stay","0","false","89","500",""
"-1","-1","poldrack-single-stim","9","49168","0.0-5.0-4.0","s585","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","49169","0.0-5.0-5.0","s585","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","49670","0.0-5.0-6.0","s585","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","50577","0.0-5.0-7.0","s585","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","#1F45FC","7","magnitude","stay","stay","1","","","",""
"709","89","poldrack-categorize","13","53084","0.0-5.0-8.0","s585","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>7</div>","89,71","1000","practice","Magnitude","#1F45FC","7","magnitude","stay","stay","1","true","89","500",""
"-1","-1","poldrack-single-stim","14","53588","0.0-5.0-9.0","s585","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","53589","0.0-5.0-10.0","s585","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","54093","0.0-5.0-11.0","s585","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","54998","0.0-5.0-12.0","s585","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","orange","8","color","switch","switch","2","","","",""
"735","71","poldrack-categorize","18","57503","0.0-5.0-13.0","s585","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>8</div>","89,71","1000","practice","Orange-Blue","orange","8","color","switch","switch","2","true","71","500",""
"-1","-1","poldrack-single-stim","19","58008","0.0-5.0-14.0","s585","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","58008","0.0-5.0-15.0","s585","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","58511","0.0-5.0-16.0","s585","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","58615","0.0-5.0-17.0","s585","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","orange","2","magnitude","switch","switch","3","","","",""
"1038","71","poldrack-categorize","23","61122","0.0-5.0-18.0","s585","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>2</div>","89,71","1000","practice","Magnitude","orange","2","magnitude","switch","switch","3","true","71","500",""
"-1","-1","poldrack-single-stim","24","61627","0.0-5.0-19.0","s585","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","61627","0.0-5.0-20.0","s585","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","62130","0.0-5.0-21.0","s585","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","62232","0.0-5.0-22.0","s585","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","orange","1","magnitude","stay","stay","4","","","",""
"872","71","poldrack-categorize","28","64737","0.0-5.0-23.0","s585","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>1</div>","89,71","1000","practice","Magnitude","orange","1","magnitude","stay","stay","4","true","71","500",""
"-1","-1","poldrack-single-stim","29","65240","0.0-5.0-24.0","s585","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","30","65241","0.0-5.0-25.0","s585","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","31","65744","0.0-5.0-26.0","s585","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","32","66646","0.0-5.0-27.0","s585","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","#1F45FC","1","magnitude","stay","switch","5","","","",""
