"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","condition","stop_response","exp_id"
"2001","13","text","0","2003","0.0-0.0","s558","","","","","","","","","","","","","","","","","","","",""
"1208","71","poldrack-text","1","4213","0.0-1.0","s558","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1208","500","fmri_response_test","","","","","","","","","","","","","","","",""
"714","89","poldrack-text","2","5429","0.0-2.0","s558","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","714","500","fmri_response_test","","","","","","","","","","","","","","","",""
"7978","","survey-text","3","13913","0.0-3.0","s558","","","","task_setup","{""Q0"":""50""}","","","","","","","","","","","","","","",""
"26303","32","poldrack-single-stim","4","41239","0.0-4.0","s558","","26303","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img>middle finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img>index finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star if your response was going to be your middle finger!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","26303","","","","","","","","","","","",""
"834","89","poldrack-categorize","5","43594","0.0-5.0-0.0-0.0","s558","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","89","500","practice","0","","","","","","",""
"575","89","poldrack-categorize","6","46200","0.0-5.0-0.0-1.0","s558","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","71,89","850","true","89","500","practice","1","","","","","","",""
"541","89","poldrack-categorize","7","48805","0.0-5.0-0.0-2.0","s558","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","89","500","practice","2","","","","","","",""
"434","89","poldrack-categorize","8","51408","0.0-5.0-0.0-3.0","s558","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","89","500","practice","3","","","","","","",""
"717","71","poldrack-categorize","9","54013","0.0-5.0-0.0-4.0","s558","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","71,89","850","true","71","500","practice","4","","","","","","",""
"433","71","poldrack-categorize","10","56618","0.0-5.0-0.0-5.0","s558","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","71,89","850","true","71","500","practice","5","","","","","","",""
"563","71","poldrack-categorize","11","59224","0.0-5.0-0.0-6.0","s558","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","71,89","850","true","71","500","practice","6","","","","","","",""
