"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","which_round","num_click_in_round","num_cards","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","reward","exp_id"
"1893","13","text","0","1895","0.0-0.0","s629","","","","","","","","","","","","","","","","","",""
"1064","89","poldrack-text","1","3961","0.0-1.0","s629","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1064","500","fmri_response_test","","","","","","","","","","","","","",""
"886","71","poldrack-text","2","5348","0.0-2.0","s629","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","886","500","fmri_response_test","","","","","","","","","","","","","",""
"42034","32","poldrack-single-stim","3","47885","0.0-3.0","s629","","42034","500","instructions","<div class = centerbox><div class = center-text>Try to get as many points as possible<br><br>The loss amount, the gain amount, and the number of loss cards may change each trial<br><br>Index Finger: Take Another Card<br>Middle Finger: End The Round</div></div>","32","42034","","","","","","","","","","",""
"29281","32","poldrack-text","4","77671","0.0-4.0","s629","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","29281","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"933","84","poldrack-text","5","78605","0.0-5.0","s629","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","933","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"681","84","poldrack-text","6","79286","0.0-6.0","s629","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","7","79965","0.0-7.0","s629","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","8","80645","0.0-8.0","s629","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","9","81325","0.0-9.0","s629","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
