SS_delay,SS_duration,SS_stimulus,SS_trial_type,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,feedback_duration,key_press,passed_check,possible_responses,rt,stim_duration,stop_response,stopped,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"71,89",711,850.0,,False,,-65633,250.0,stim,0.0,poldrack-categorize,s555
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",659,850.0,,False,,-63026,250.0,stim,1.0,poldrack-categorize,s555
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",691,850.0,,False,,-60420,250.0,stim,2.0,poldrack-categorize,s555
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"71,89",569,850.0,,False,,-57815,250.0,stim,3.0,poldrack-categorize,s555
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",611,850.0,,False,,-55211,250.0,stim,4.0,poldrack-categorize,s555
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",712,850.0,,False,,-52606,250.0,stim,5.0,poldrack-categorize,s555
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",580,850.0,,False,,-50001,250.0,stim,6.0,poldrack-categorize,s555
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"71,89",432,850.0,,False,,-47396,250.0,stim,7.0,poldrack-categorize,s555
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"71,89",482,850.0,,False,,-44791,250.0,stim,8.0,poldrack-categorize,s555
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"71,89",522,850.0,,False,,-42185,250.0,stim,9.0,poldrack-categorize,s555
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",513,850.0,,False,,-39579,250.0,stim,10.0,poldrack-categorize,s555
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"71,89",496,850.0,,False,,-36976,250.0,stim,11.0,poldrack-categorize,s555
400.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2650.0,go,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"71,89",549,850.0,71.0,False,,5657,0.0,stim,0.0,stop-signal,s555
400.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2250.0,stop,0.0,71.0,test,motor_selective_stop_signal,,-1.0,True,"71,89",-1,850.0,71.0,True,,7910,0.0,stim,1.0,stop-signal,s555
450.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2650.0,ignore,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"71,89",584,850.0,71.0,False,,10563,0.0,stim,2.0,stop-signal,s555
450.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2350.0,go,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"71,89",453,850.0,71.0,False,,12914,0.0,stim,3.0,stop-signal,s555
450.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2250.0,go,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"71,89",602,850.0,71.0,False,,15167,0.0,stim,4.0,stop-signal,s555
450.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2250.0,go,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"71,89",554,850.0,71.0,False,,17420,0.0,stim,5.0,stop-signal,s555
450.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2250.0,go,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"71,89",503,850.0,71.0,False,,19672,0.0,stim,6.0,stop-signal,s555
450.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2350.0,go,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"71,89",566,850.0,71.0,False,,22024,0.0,stim,7.0,stop-signal,s555
450.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2550.0,ignore,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"71,89",545,850.0,71.0,False,,24577,0.0,stim,8.0,stop-signal,s555
450.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2350.0,go,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"71,89",471,850.0,71.0,False,,26930,0.0,stim,9.0,stop-signal,s555
450.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2450.0,stop,0.0,71.0,test,motor_selective_stop_signal,,-1.0,True,"71,89",-1,850.0,71.0,True,,29383,0.0,stim,10.0,stop-signal,s555
500.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2450.0,go,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"71,89",589,850.0,71.0,False,,31836,0.0,stim,11.0,stop-signal,s555
