action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
draw_card,15047.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,1.0,1.0,"89,71",12.0,15047.0,15047.0,,18060,0.0,,stim,poldrack-single-stim,1.0,s495
draw_card,8654.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,2.0,1.0,"89,71",24.0,8654.0,8654.0,,26720,0.0,,stim,poldrack-single-stim,1.0,s495
end_round,13301.0,0.0,test,columbia_card_task_fmri,12.0,71.0,-70.0,6.0,2.0,1.0,"89,71",24.0,13301.0,13301.0,,40024,0.0,2.0,stim,poldrack-single-stim,1.0,s495
draw_card,14260.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,1.0,1.0,"89,71",14.0,14260.0,14260.0,,56746,0.0,,stim,poldrack-single-stim,2.0,s495
draw_card,1952.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,2.0,1.0,"89,71",28.0,1952.0,1952.0,,58702,0.0,,stim,poldrack-single-stim,2.0,s495
end_round,1127.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-75.0,6.0,2.0,1.0,"89,71",28.0,1127.0,1127.0,,59833,0.0,2.0,stim,poldrack-single-stim,2.0,s495
draw_card,6422.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,1.0,1.0,"89,71",15.0,6422.0,6422.0,,68716,0.0,,stim,poldrack-single-stim,3.0,s495
draw_card,1169.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,2.0,1.0,"89,71",-55.0,1169.0,1169.0,,69888,0.0,2.0,stim,poldrack-single-stim,3.0,s495
draw_card,6628.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,1.0,1.0,"89,71",-75.0,6628.0,6628.0,,79045,0.0,1.0,stim,poldrack-single-stim,4.0,s495
draw_card,2889.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,1.0,2.0,"89,71",24.0,2889.0,2889.0,,84394,0.0,,stim,poldrack-single-stim,5.0,s495
draw_card,631.0,1.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,2.0,2.0,"89,71",-36.0,631.0,631.0,,85032,0.0,2.0,stim,poldrack-single-stim,5.0,s495
draw_card,4963.0,0.0,test,columbia_card_task_fmri,29.0,89.0,-75.0,8.0,1.0,2.0,"89,71",29.0,4963.0,4963.0,,92659,0.0,,stim,poldrack-single-stim,6.0,s495
end_round,1044.0,0.0,test,columbia_card_task_fmri,29.0,71.0,-75.0,8.0,1.0,2.0,"89,71",29.0,1044.0,1044.0,,93706,0.0,1.0,stim,poldrack-single-stim,6.0,s495
draw_card,2595.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,9.0,1.0,2.0,"89,71",17.0,2595.0,2595.0,,98693,0.0,,stim,poldrack-single-stim,7.0,s495
draw_card,1965.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,9.0,2.0,2.0,"89,71",-48.0,1965.0,1965.0,,100662,0.0,2.0,stim,poldrack-single-stim,7.0,s495
