block_duration,coded_response,experiment_exp_id,item_coding,item_text,key_press,options,possible_responses,response,rt,stim_duration,survey,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
3431.0,,survey_medley,,,32,,32,,3431,3431.0,,,-61037,0.0,instruction,poldrack-single-stim,s555
9068.0,3.0,survey_medley,reverse,I wish I had more self-discipline.,71,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",3.0,3225,8500.0,brief,,10073,0.0,,poldrack-single-stim,s555
10292.0,2.0,survey_medley,forward,Do you sometimes like doing things that are a bit frightening?,89,"No,Yes","66,89",2.0,5344,8500.0,impulsive_venture,,20366,0.0,,poldrack-single-stim,s555
11788.0,2.0,survey_medley,forward,"As I get older, I begin to experience time as limited.",89,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>","66,89,71,82,77",2.0,7184,8500.0,future_time,,32157,0.0,,poldrack-single-stim,s555
9204.0,3.0,survey_medley,forward,I am good at resisting temptation.,71,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",3.0,5201,8500.0,brief,,41364,0.0,,poldrack-single-stim,s555
9476.0,2.0,survey_medley,forward,I tend to act without thinking when I am really excited.,89,"<span style=""font-size: 30px"">Disagree Strongly</span>,<span style=""font-size: 30px"">Disagree Some</span>,<span style=""font-size: 30px"">Agree Some</span>,<span style=""font-size: 30px"">Agree Strongly</span>","66,89,71,82",2.0,7176,8500.0,upps,,50842,0.0,,poldrack-single-stim,s555
9952.0,3.0,survey_medley,forward,I am diligent.,71,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>","66,89,71,82,77",3.0,4382,8500.0,grit,,60797,0.0,,poldrack-single-stim,s555
11856.0,2.0,survey_medley,reverse,I often set a goal but later choose to pursue a different one.,82,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>","66,89,71,82,77",4.0,7874,8500.0,grit,,72656,0.0,,poldrack-single-stim,s555
9204.0,3.0,survey_medley,forward,"When overjoyed, I feel like I cant stop myself from going overboard.",71,"<span style=""font-size: 30px"">Disagree Strongly</span>,<span style=""font-size: 30px"">Disagree Some</span>,<span style=""font-size: 30px"">Agree Some</span>,<span style=""font-size: 30px"">Agree Strongly</span>","66,89,71,82",3.0,7302,8500.0,upps,,81862,0.0,,poldrack-single-stim,s555
11516.0,4.0,survey_medley,reverse,I often act without thinking through all the alternatives.,89,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",2.0,5464,8500.0,brief,,93381,0.0,,poldrack-single-stim,s555
9000.0,4.0,survey_medley,reverse,I have trouble concentrating.,89,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",2.0,3528,8500.0,brief,,102383,0.0,,poldrack-single-stim,s555
9136.0,5.0,survey_medley,forward,Most of my life lies ahead of me.,77,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>","66,89,71,82,77",5.0,6035,8500.0,future_time,,111521,0.0,,poldrack-single-stim,s555
9612.0,5.0,survey_medley,reverse,I have a hard time breaking bad habits.,66,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",1.0,5324,8500.0,brief,,121135,0.0,,poldrack-single-stim,s555
9612.0,3.0,survey_medley,reverse,I have difficulty maintaining my focus on projects that take more than a few months to complete.,71,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>","66,89,71,82,77",3.0,5787,8500.0,grit,,130749,0.0,,poldrack-single-stim,s555
10292.0,1.0,survey_medley,forward,"Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.",66,"<span style=""font-size: 30px"">Disagree Strongly</span>,<span style=""font-size: 30px"">Disagree Some</span>,<span style=""font-size: 30px"">Agree Some</span>,<span style=""font-size: 30px"">Agree Strongly</span>","66,89,71,82",1.0,7495,8500.0,upps,,141043,0.0,,poldrack-single-stim,s555
10088.0,2.0,survey_medley,reverse,New ideas and projects sometimes distract me from previous ones.,82,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>","66,89,71,82,77",4.0,7190,8500.0,grit,,151134,0.0,,poldrack-single-stim,s555
9068.0,1.0,survey_medley,forward,I have the sense that time is running out.,66,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>","66,89,71,82,77",1.0,4300,8500.0,future_time,,160204,0.0,,poldrack-single-stim,s555
10156.0,3.0,survey_medley,forward,I refuse things that are bad for me.,71,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",3.0,7479,8500.0,brief,,170362,0.0,,poldrack-single-stim,s555
9884.0,1.0,survey_medley,forward,Others would say I make bad choices when I am extremely happy about something.,66,"<span style=""font-size: 30px"">Disagree Strongly</span>,<span style=""font-size: 30px"">Disagree Some</span>,<span style=""font-size: 30px"">Agree Some</span>,<span style=""font-size: 30px"">Agree Strongly</span>","66,89,71,82",1.0,6988,8500.0,upps,,180248,0.0,,poldrack-single-stim,s555
9680.0,5.0,survey_medley,forward,My future seems infinite to me.,77,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>","66,89,71,82,77",5.0,5226,8500.0,future_time,,189931,0.0,,poldrack-single-stim,s555
9544.0,1.0,survey_medley,forward,"When I get really happy about something, I tend to do things that can have bad consequences.",66,"<span style=""font-size: 30px"">Disagree Strongly</span>,<span style=""font-size: 30px"">Disagree Some</span>,<span style=""font-size: 30px"">Agree Some</span>,<span style=""font-size: 30px"">Agree Strongly</span>","66,89,71,82",1.0,6531,8500.0,upps,,199477,0.0,,poldrack-single-stim,s555
11312.0,3.0,survey_medley,forward,I am able to work effectively toward long-term goals.,71,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",3.0,4833,8500.0,brief,,210792,0.0,,poldrack-single-stim,s555
9612.0,4.0,survey_medley,reverse,I say inappropriate things.,89,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",2.0,4607,8500.0,brief,,220406,0.0,,poldrack-single-stim,s555
9204.0,2.0,survey_medley,forward,"When I am really excited, I tend not to think of the consequences of my actions.",89,"<span style=""font-size: 30px"">Disagree Strongly</span>,<span style=""font-size: 30px"">Disagree Some</span>,<span style=""font-size: 30px"">Agree Some</span>,<span style=""font-size: 30px"">Agree Strongly</span>","66,89,71,82",2.0,6584,8500.0,upps,,229612,0.0,,poldrack-single-stim,s555
9544.0,5.0,survey_medley,forward,I expect that I will set many new goals in the future.,77,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>","66,89,71,82,77",5.0,5300,8500.0,future_time,,239159,0.0,,poldrack-single-stim,s555
9476.0,5.0,survey_medley,forward,My future is filled with possibilities.,77,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>","66,89,71,82,77",5.0,1698,8500.0,future_time,,248637,0.0,,poldrack-single-stim,s555
9204.0,2.0,survey_medley,forward,People would say that I have iron self-discipline.,89,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",2.0,5663,8500.0,brief,,257843,0.0,,poldrack-single-stim,s555
10088.0,1.0,survey_medley,forward,Would you enjoy the sensation of skiing very fast down a high mountain slope?,66,"No,Yes","66,89",1.0,5566,8500.0,impulsive_venture,,267934,0.0,,poldrack-single-stim,s555
10904.0,5.0,survey_medley,forward,I could do anything I want in the future.,77,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>","66,89,71,82,77",5.0,5638,8500.0,future_time,,278841,0.0,,poldrack-single-stim,s555
9884.0,1.0,survey_medley,forward,There are only limited possibilities in my future.,66,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>","66,89,71,82,77",1.0,5067,8500.0,future_time,,288728,0.0,,poldrack-single-stim,s555
9136.0,4.0,survey_medley,reverse,"Sometimes I can't stop myself from doing something, even if I know it is wrong.",89,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",2.0,7731,8500.0,brief,,297866,0.0,,poldrack-single-stim,s555
10360.0,3.0,survey_medley,reverse,Pleasure and fun sometimes keep me from getting work done.,71,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",3.0,6854,8500.0,brief,,308228,0.0,,poldrack-single-stim,s555
9680.0,4.0,survey_medley,reverse,"I do certain things that are bad for me, if they are fun.",89,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>","66,89,71,82,77",2.0,7835,8500.0,brief,,317911,0.0,,poldrack-single-stim,s555
