action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
draw_card,2817.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,1.0,1.0,"89,71",12.0,2817.0,2817.0,,5824,0.0,,stim,poldrack-single-stim,1.0,s465
draw_card,1914.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,2.0,1.0,"89,71",24.0,1914.0,1914.0,,7740,0.0,,stim,poldrack-single-stim,1.0,s465
draw_card,951.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,3.0,1.0,"89,71",36.0,951.0,951.0,,8693,0.0,,stim,poldrack-single-stim,1.0,s465
draw_card,5759.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,4.0,1.0,"89,71",48.0,5759.0,5759.0,,14454,0.0,,stim,poldrack-single-stim,1.0,s465
end_round,5302.0,0.0,test,columbia_card_task_fmri,12.0,71.0,-70.0,6.0,4.0,1.0,"89,71",48.0,5302.0,5302.0,,19757,0.0,4.0,stim,poldrack-single-stim,1.0,s465
draw_card,11045.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,1.0,1.0,"89,71",14.0,11045.0,11045.0,,33057,0.0,,stim,poldrack-single-stim,2.0,s465
draw_card,2199.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,2.0,1.0,"89,71",-61.0,2199.0,2199.0,,35257,0.0,2.0,stim,poldrack-single-stim,2.0,s465
draw_card,4879.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,1.0,1.0,"89,71",15.0,4879.0,4879.0,,42527,0.0,,stim,poldrack-single-stim,3.0,s465
draw_card,2245.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,2.0,1.0,"89,71",30.0,2245.0,2245.0,,44774,0.0,,stim,poldrack-single-stim,3.0,s465
draw_card,1802.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,3.0,1.0,"89,71",45.0,1802.0,1802.0,,46577,0.0,,stim,poldrack-single-stim,3.0,s465
end_round,8478.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,6.0,3.0,1.0,"89,71",45.0,8478.0,8478.0,,55056,0.0,3.0,stim,poldrack-single-stim,3.0,s465
draw_card,4187.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,1.0,1.0,"89,71",17.0,4187.0,4187.0,,61838,0.0,,stim,poldrack-single-stim,4.0,s465
draw_card,2882.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,2.0,1.0,"89,71",34.0,2882.0,2882.0,,64721,0.0,,stim,poldrack-single-stim,4.0,s465
draw_card,4538.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,3.0,1.0,"89,71",-41.0,4538.0,4538.0,,69260,0.0,3.0,stim,poldrack-single-stim,4.0,s465
draw_card,7033.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,1.0,2.0,"89,71",24.0,7033.0,7033.0,,78957,0.0,,stim,poldrack-single-stim,5.0,s465
