action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
draw_card,2917.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,1.0,1.0,"89,71",12.0,2917.0,2917.0,,5926,0.0,,stim,poldrack-single-stim,1.0,s251
draw_card,1598.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,2.0,1.0,"89,71",24.0,1598.0,1598.0,,7527,0.0,,stim,poldrack-single-stim,1.0,s251
draw_card,1323.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,3.0,1.0,"89,71",36.0,1323.0,1323.0,,8852,0.0,,stim,poldrack-single-stim,1.0,s251
end_round,1375.0,0.0,test,columbia_card_task_fmri,12.0,71.0,-70.0,6.0,3.0,1.0,"89,71",36.0,1375.0,1375.0,,10229,0.0,3.0,stim,poldrack-single-stim,1.0,s251
draw_card,2228.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,1.0,1.0,"89,71",14.0,2228.0,2228.0,,14711,0.0,,stim,poldrack-single-stim,2.0,s251
draw_card,884.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,2.0,1.0,"89,71",-61.0,884.0,884.0,,15596,0.0,2.0,stim,poldrack-single-stim,2.0,s251
draw_card,1885.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,1.0,1.0,"89,71",15.0,1885.0,1885.0,,19873,0.0,,stim,poldrack-single-stim,3.0,s251
draw_card,593.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,2.0,1.0,"89,71",30.0,593.0,593.0,,20468,0.0,,stim,poldrack-single-stim,3.0,s251
draw_card,918.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,3.0,1.0,"89,71",45.0,918.0,918.0,,21387,0.0,,stim,poldrack-single-stim,3.0,s251
end_round,640.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,6.0,3.0,1.0,"89,71",45.0,640.0,640.0,,22027,0.0,3.0,stim,poldrack-single-stim,3.0,s251
draw_card,1935.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,1.0,1.0,"89,71",17.0,1935.0,1935.0,,26556,0.0,,stim,poldrack-single-stim,4.0,s251
draw_card,735.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,2.0,1.0,"89,71",34.0,735.0,735.0,,27293,0.0,,stim,poldrack-single-stim,4.0,s251
draw_card,611.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,3.0,1.0,"89,71",-41.0,611.0,611.0,,27904,0.0,3.0,stim,poldrack-single-stim,4.0,s251
draw_card,3056.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,1.0,2.0,"89,71",24.0,3056.0,3056.0,,33623,0.0,,stim,poldrack-single-stim,5.0,s251
draw_card,814.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,2.0,2.0,"89,71",48.0,814.0,814.0,,34438,0.0,,stim,poldrack-single-stim,5.0,s251
draw_card,588.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,3.0,2.0,"89,71",72.0,588.0,588.0,,35028,0.0,,stim,poldrack-single-stim,5.0,s251
draw_card,666.0,1.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,4.0,2.0,"89,71",12.0,666.0,666.0,,35696,0.0,4.0,stim,poldrack-single-stim,5.0,s251
draw_card,1826.0,0.0,test,columbia_card_task_fmri,29.0,89.0,-75.0,8.0,1.0,2.0,"89,71",29.0,1826.0,1826.0,,39912,0.0,,stim,poldrack-single-stim,6.0,s251
draw_card,606.0,0.0,test,columbia_card_task_fmri,29.0,89.0,-75.0,8.0,2.0,2.0,"89,71",58.0,606.0,606.0,,40519,0.0,,stim,poldrack-single-stim,6.0,s251
draw_card,509.0,1.0,test,columbia_card_task_fmri,29.0,89.0,-75.0,8.0,3.0,2.0,"89,71",-17.0,509.0,509.0,,41029,0.0,3.0,stim,poldrack-single-stim,6.0,s251
draw_card,1806.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,9.0,1.0,2.0,"89,71",17.0,1806.0,1806.0,,45225,0.0,,stim,poldrack-single-stim,7.0,s251
draw_card,786.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,9.0,2.0,2.0,"89,71",34.0,786.0,786.0,,46012,0.0,,stim,poldrack-single-stim,7.0,s251
