action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
draw_card,2577.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,1.0,1.0,"89,71",12.0,2577.0,2577.0,,5586,0.0,,stim,poldrack-single-stim,1.0,s358
draw_card,1071.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,2.0,1.0,"89,71",24.0,1071.0,1071.0,,6659,0.0,,stim,poldrack-single-stim,1.0,s358
draw_card,849.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,3.0,1.0,"89,71",36.0,849.0,849.0,,7508,0.0,,stim,poldrack-single-stim,1.0,s358
end_round,2211.0,0.0,test,columbia_card_task_fmri,12.0,71.0,-70.0,6.0,3.0,1.0,"89,71",36.0,2211.0,2211.0,,9721,0.0,3.0,stim,poldrack-single-stim,1.0,s358
draw_card,2631.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,1.0,1.0,"89,71",14.0,2631.0,2631.0,,14810,0.0,,stim,poldrack-single-stim,2.0,s358
draw_card,1118.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,2.0,1.0,"89,71",-61.0,1118.0,1118.0,,15929,0.0,2.0,stim,poldrack-single-stim,2.0,s358
draw_card,2271.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,1.0,1.0,"89,71",15.0,2271.0,2271.0,,20659,0.0,,stim,poldrack-single-stim,3.0,s358
draw_card,778.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,2.0,1.0,"89,71",-55.0,778.0,778.0,,21438,0.0,2.0,stim,poldrack-single-stim,3.0,s358
draw_card,3984.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,1.0,1.0,"89,71",-75.0,3984.0,3984.0,,27949,0.0,1.0,stim,poldrack-single-stim,4.0,s358
draw_card,2112.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,1.0,2.0,"89,71",24.0,2112.0,2112.0,,32451,0.0,,stim,poldrack-single-stim,5.0,s358
end_round,1094.0,0.0,test,columbia_card_task_fmri,24.0,71.0,-60.0,8.0,1.0,2.0,"89,71",24.0,1094.0,1094.0,,33546,0.0,1.0,stim,poldrack-single-stim,5.0,s358
draw_card,2635.0,0.0,test,columbia_card_task_fmri,29.0,89.0,-75.0,8.0,1.0,2.0,"89,71",29.0,2635.0,2635.0,,38640,0.0,,stim,poldrack-single-stim,6.0,s358
end_round,1798.0,0.0,test,columbia_card_task_fmri,29.0,71.0,-75.0,8.0,1.0,2.0,"89,71",29.0,1798.0,1798.0,,40439,0.0,1.0,stim,poldrack-single-stim,6.0,s358
draw_card,1761.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,9.0,1.0,2.0,"89,71",17.0,1761.0,1761.0,,44726,0.0,,stim,poldrack-single-stim,7.0,s358
draw_card,633.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,9.0,2.0,2.0,"89,71",34.0,633.0,633.0,,45363,0.0,,stim,poldrack-single-stim,7.0,s358
end_round,812.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-65.0,9.0,2.0,2.0,"89,71",34.0,812.0,812.0,,46177,0.0,2.0,stim,poldrack-single-stim,7.0,s358
draw_card,3476.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-95.0,10.0,1.0,1.0,"89,71",14.0,3476.0,3476.0,,52179,0.0,,stim,poldrack-single-stim,8.0,s358
end_round,2584.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-95.0,10.0,1.0,1.0,"89,71",14.0,2584.0,2584.0,,54766,0.0,1.0,stim,poldrack-single-stim,8.0,s358
