SS_delay,SS_duration,SS_stimulus,SS_trial_type,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,feedback_duration,key_press,passed_check,possible_responses,rt,stim_duration,stop_response,stopped,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",780,850.0,,False,,-89032,250.0,stim,0.0,poldrack-categorize,512
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"71,89",559,850.0,,False,,-86427,250.0,stim,1.0,poldrack-categorize,512
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"71,89",533,850.0,,False,,-83824,250.0,stim,2.0,poldrack-categorize,512
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",316,850.0,,False,,-81221,250.0,stim,3.0,poldrack-categorize,512
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",607,850.0,,False,,-78617,250.0,stim,4.0,poldrack-categorize,512
,,,,1850.0,,0.0,89.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",444,850.0,,False,,-76014,250.0,stim,5.0,poldrack-categorize,512
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"71,89",459,850.0,,False,,-73409,250.0,stim,6.0,poldrack-categorize,512
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",416,850.0,,False,,-70807,250.0,stim,7.0,poldrack-categorize,512
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",352,850.0,,False,,-68202,250.0,stim,8.0,poldrack-categorize,512
,,,,1850.0,,1.0,71.0,practice,motor_selective_stop_signal,500.0,71.0,True,"71,89",393,850.0,,False,,-65599,250.0,stim,9.0,poldrack-categorize,512
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"71,89",651,850.0,,False,,-62996,250.0,stim,10.0,poldrack-categorize,512
,,,,1850.0,,1.0,89.0,practice,motor_selective_stop_signal,500.0,89.0,True,"71,89",577,850.0,,False,,-60393,250.0,stim,11.0,poldrack-categorize,512
450.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2250.0,go,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"71,89",554,850.0,71.0,False,,5255,0.0,stim,0.0,stop-signal,512
450.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2250.0,go,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"71,89",546,850.0,71.0,False,,7507,0.0,stim,1.0,stop-signal,512
450.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2350.0,ignore,1.0,89.0,test,motor_selective_stop_signal,,89.0,True,"71,89",510,850.0,71.0,False,,9860,0.0,stim,2.0,stop-signal,512
450.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2550.0,stop,1.0,71.0,test,motor_selective_stop_signal,,71.0,True,"71,89",556,850.0,71.0,False,,12411,0.0,stim,3.0,stop-signal,512
400.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2950.0,go,1.0,71.0,test,motor_selective_stop_signal,,71.0,True,"71,89",523,850.0,71.0,False,,15364,0.0,stim,4.0,stop-signal,512
