action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
draw_card,4011.0,1.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,1.0,1.0,"89,71",-70.0,4011.0,4011.0,,7018,0.0,1.0,stim,poldrack-single-stim,1.0,s549
draw_card,2259.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,1.0,1.0,"89,71",14.0,2259.0,2259.0,,11531,0.0,,stim,poldrack-single-stim,2.0,s549
draw_card,1440.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,2.0,1.0,"89,71",-61.0,1440.0,1440.0,,12972,0.0,2.0,stim,poldrack-single-stim,2.0,s549
draw_card,4863.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,1.0,1.0,"89,71",15.0,4863.0,4863.0,,20225,0.0,,stim,poldrack-single-stim,3.0,s549
draw_card,4017.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,2.0,1.0,"89,71",-55.0,4017.0,4017.0,,24243,0.0,2.0,stim,poldrack-single-stim,3.0,s549
draw_card,5030.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,1.0,1.0,"89,71",-75.0,5030.0,5030.0,,31869,0.0,1.0,stim,poldrack-single-stim,4.0,s549
draw_card,1914.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,1.0,2.0,"89,71",24.0,1914.0,1914.0,,36446,0.0,,stim,poldrack-single-stim,5.0,s549
draw_card,1518.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,2.0,2.0,"89,71",48.0,1518.0,1518.0,,37965,0.0,,stim,poldrack-single-stim,5.0,s549
end_round,1988.0,0.0,test,columbia_card_task_fmri,24.0,71.0,-60.0,8.0,2.0,2.0,"89,71",48.0,1988.0,1988.0,,39954,0.0,2.0,stim,poldrack-single-stim,5.0,s549
draw_card,2996.0,1.0,test,columbia_card_task_fmri,29.0,89.0,-75.0,8.0,1.0,2.0,"89,71",-75.0,2996.0,2996.0,,45340,0.0,1.0,stim,poldrack-single-stim,6.0,s549
draw_card,5472.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,9.0,1.0,2.0,"89,71",17.0,5472.0,5472.0,,53202,0.0,,stim,poldrack-single-stim,7.0,s549
end_round,1508.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-65.0,9.0,1.0,2.0,"89,71",17.0,1508.0,1508.0,,54711,0.0,1.0,stim,poldrack-single-stim,7.0,s549
draw_card,2180.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-95.0,10.0,1.0,1.0,"89,71",-95.0,2180.0,2180.0,,59146,0.0,1.0,stim,poldrack-single-stim,8.0,s549
draw_card,5578.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,10.0,1.0,2.0,"89,71",15.0,5578.0,5578.0,,67047,0.0,,stim,poldrack-single-stim,9.0,s549
end_round,1555.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-65.0,10.0,1.0,2.0,"89,71",15.0,1555.0,1555.0,,68602,0.0,1.0,stim,poldrack-single-stim,9.0,s549
draw_card,2862.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,10.0,1.0,2.0,"89,71",17.0,2862.0,2862.0,,73719,0.0,,stim,poldrack-single-stim,10.0,s549
draw_card,3195.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,10.0,2.0,2.0,"89,71",34.0,3195.0,3195.0,,76915,0.0,,stim,poldrack-single-stim,10.0,s549
end_round,4098.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-65.0,10.0,2.0,2.0,"89,71",34.0,4098.0,4098.0,,81014,0.0,2.0,stim,poldrack-single-stim,10.0,s549
draw_card,3722.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-70.0,12.0,1.0,2.0,"89,71",13.0,3722.0,3722.0,,86992,0.0,,stim,poldrack-single-stim,11.0,s549
draw_card,3812.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-70.0,12.0,2.0,2.0,"89,71",26.0,3812.0,3812.0,,90805,0.0,,stim,poldrack-single-stim,11.0,s549
end_round,2142.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-70.0,12.0,2.0,2.0,"89,71",26.0,2142.0,2142.0,,92948,0.0,2.0,stim,poldrack-single-stim,11.0,s549
draw_card,2422.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,12.0,1.0,2.0,"89,71",-80.0,2422.0,2422.0,,97761,0.0,1.0,stim,poldrack-single-stim,12.0,s549
draw_card,4167.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,15.0,1.0,3.0,"89,71",14.0,4167.0,4167.0,,104318,0.0,,stim,poldrack-single-stim,13.0,s549
draw_card,3272.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,15.0,2.0,3.0,"89,71",28.0,3272.0,3272.0,,107591,0.0,,stim,poldrack-single-stim,13.0,s549
end_round,2149.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-65.0,15.0,2.0,3.0,"89,71",28.0,2149.0,2149.0,,109742,0.0,2.0,stim,poldrack-single-stim,13.0,s549
draw_card,4291.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-45.0,16.0,1.0,1.0,"89,71",1.0,4291.0,4291.0,,116764,0.0,,stim,poldrack-single-stim,14.0,s549
end_round,2403.0,0.0,test,columbia_card_task_fmri,1.0,71.0,-45.0,16.0,1.0,1.0,"89,71",1.0,2403.0,2403.0,,119169,0.0,1.0,stim,poldrack-single-stim,14.0,s549
draw_card,1893.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,1.0,3.0,"89,71",15.0,1893.0,1893.0,,123520,0.0,,stim,poldrack-single-stim,15.0,s549
draw_card,2738.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,2.0,3.0,"89,71",30.0,2738.0,2738.0,,126260,0.0,,stim,poldrack-single-stim,15.0,s549
end_round,2182.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,16.0,2.0,3.0,"89,71",30.0,2182.0,2182.0,,128444,0.0,2.0,stim,poldrack-single-stim,15.0,s549
draw_card,3003.0,1.0,test,columbia_card_task_fmri,30.0,89.0,-50.0,10.0,1.0,3.0,"89,71",-50.0,3003.0,3003.0,,133769,0.0,1.0,stim,poldrack-single-stim,16.0,s549
draw_card,3883.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,1.0,2.0,"89,71",17.0,3883.0,3883.0,,139975,0.0,,stim,poldrack-single-stim,17.0,s549
draw_card,2126.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,2.0,2.0,"89,71",34.0,2126.0,2126.0,,142102,0.0,,stim,poldrack-single-stim,17.0,s549
end_round,1885.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-70.0,15.0,2.0,2.0,"89,71",34.0,1885.0,1885.0,,143988,0.0,2.0,stim,poldrack-single-stim,17.0,s549
draw_card,5813.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,16.0,1.0,1.0,"89,71",7.0,5813.0,5813.0,,152397,0.0,,stim,poldrack-single-stim,18.0,s549
end_round,2359.0,0.0,test,columbia_card_task_fmri,7.0,71.0,-95.0,16.0,1.0,1.0,"89,71",7.0,2359.0,2359.0,,154759,0.0,1.0,stim,poldrack-single-stim,18.0,s549
draw_card,3818.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-100.0,16.0,1.0,1.0,"89,71",9.0,3818.0,3818.0,,161309,0.0,,stim,poldrack-single-stim,19.0,s549
end_round,1049.0,0.0,test,columbia_card_task_fmri,9.0,71.0,-100.0,16.0,1.0,1.0,"89,71",9.0,1049.0,1049.0,,162360,0.0,1.0,stim,poldrack-single-stim,19.0,s549
draw_card,4064.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,1.0,2.0,"89,71",15.0,4064.0,4064.0,,168952,0.0,,stim,poldrack-single-stim,20.0,s549
draw_card,2030.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,2.0,2.0,"89,71",30.0,2030.0,2030.0,,170984,0.0,,stim,poldrack-single-stim,20.0,s549
end_round,1527.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-80.0,16.0,2.0,2.0,"89,71",30.0,1527.0,1527.0,,172513,0.0,2.0,stim,poldrack-single-stim,20.0,s549
