action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
end_round,8820.0,0.0,test,columbia_card_task_fmri,12.0,71.0,-70.0,6.0,0.0,1.0,"89,71",0.0,8820.0,8820.0,,11827,0.0,0.0,stim,poldrack-single-stim,1.0,s519
draw_card,7022.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,1.0,1.0,"89,71",14.0,7022.0,7022.0,,21172,0.0,,stim,poldrack-single-stim,2.0,s519
end_round,2786.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-75.0,6.0,1.0,1.0,"89,71",14.0,2786.0,2786.0,,23960,0.0,1.0,stim,poldrack-single-stim,2.0,s519
draw_card,5624.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,1.0,1.0,"89,71",15.0,5624.0,5624.0,,31905,0.0,,stim,poldrack-single-stim,3.0,s519
draw_card,5741.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,2.0,1.0,"89,71",-55.0,5741.0,5741.0,,37647,0.0,2.0,stim,poldrack-single-stim,3.0,s519
draw_card,2072.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,1.0,1.0,"89,71",17.0,2072.0,2072.0,,42586,0.0,,stim,poldrack-single-stim,4.0,s519
draw_card,3899.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,2.0,1.0,"89,71",34.0,3899.0,3899.0,,46487,0.0,,stim,poldrack-single-stim,4.0,s519
end_round,924.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-75.0,6.0,2.0,1.0,"89,71",34.0,924.0,924.0,,47412,0.0,2.0,stim,poldrack-single-stim,4.0,s519
draw_card,8376.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,1.0,2.0,"89,71",24.0,8376.0,8376.0,,58518,0.0,,stim,poldrack-single-stim,5.0,s519
end_round,826.0,0.0,test,columbia_card_task_fmri,24.0,71.0,-60.0,8.0,1.0,2.0,"89,71",24.0,826.0,826.0,,59346,0.0,1.0,stim,poldrack-single-stim,5.0,s519
draw_card,3981.0,0.0,test,columbia_card_task_fmri,29.0,89.0,-75.0,8.0,1.0,2.0,"89,71",29.0,3981.0,3981.0,,65582,0.0,,stim,poldrack-single-stim,6.0,s519
draw_card,5127.0,1.0,test,columbia_card_task_fmri,29.0,89.0,-75.0,8.0,2.0,2.0,"89,71",-46.0,5127.0,5127.0,,70710,0.0,2.0,stim,poldrack-single-stim,6.0,s519
draw_card,6458.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,9.0,1.0,2.0,"89,71",17.0,6458.0,6458.0,,79491,0.0,,stim,poldrack-single-stim,7.0,s519
end_round,3170.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-65.0,9.0,1.0,2.0,"89,71",17.0,3170.0,3170.0,,82663,0.0,1.0,stim,poldrack-single-stim,7.0,s519
draw_card,6364.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-95.0,10.0,1.0,1.0,"89,71",-95.0,6364.0,6364.0,,91485,0.0,1.0,stim,poldrack-single-stim,8.0,s519
draw_card,13928.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,10.0,1.0,2.0,"89,71",-65.0,13928.0,13928.0,,107939,0.0,1.0,stim,poldrack-single-stim,9.0,s519
