action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
draw_card,913.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,1.0,1.0,"89,71",12.0,913.0,913.0,,3922,0.0,,stim,poldrack-single-stim,1.0,s556
draw_card,732.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,2.0,1.0,"89,71",24.0,732.0,732.0,,4655,0.0,,stim,poldrack-single-stim,1.0,s556
draw_card,1722.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,3.0,1.0,"89,71",36.0,1722.0,1722.0,,6379,0.0,,stim,poldrack-single-stim,1.0,s556
draw_card,4707.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,4.0,1.0,"89,71",48.0,4707.0,4707.0,,11088,0.0,,stim,poldrack-single-stim,1.0,s556
end_round,3519.0,0.0,test,columbia_card_task_fmri,12.0,71.0,-70.0,6.0,4.0,1.0,"89,71",48.0,3519.0,3519.0,,14608,0.0,4.0,stim,poldrack-single-stim,1.0,s556
draw_card,2379.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,1.0,1.0,"89,71",14.0,2379.0,2379.0,,19446,0.0,,stim,poldrack-single-stim,2.0,s556
draw_card,4348.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,2.0,1.0,"89,71",28.0,4348.0,4348.0,,23795,0.0,,stim,poldrack-single-stim,2.0,s556
end_round,6539.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-75.0,6.0,2.0,1.0,"89,71",28.0,6539.0,6539.0,,30335,0.0,2.0,stim,poldrack-single-stim,2.0,s556
draw_card,1295.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,1.0,1.0,"89,71",15.0,1295.0,1295.0,,34087,0.0,,stim,poldrack-single-stim,3.0,s556
draw_card,2022.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,2.0,1.0,"89,71",30.0,2022.0,2022.0,,36110,0.0,,stim,poldrack-single-stim,3.0,s556
