action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
draw_card,4034.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,1.0,1.0,"89,71",12.0,4034.0,4034.0,,7041,0.0,,stim,poldrack-single-stim,1.0,s445
draw_card,1296.0,1.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,2.0,1.0,"89,71",-58.0,1296.0,1296.0,,8339,0.0,2.0,stim,poldrack-single-stim,1.0,s445
draw_card,2173.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,1.0,1.0,"89,71",14.0,2173.0,2173.0,,12971,0.0,,stim,poldrack-single-stim,2.0,s445
draw_card,1491.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,2.0,1.0,"89,71",28.0,1491.0,1491.0,,14464,0.0,,stim,poldrack-single-stim,2.0,s445
draw_card,1627.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,3.0,1.0,"89,71",-47.0,1627.0,1627.0,,16092,0.0,3.0,stim,poldrack-single-stim,2.0,s445
draw_card,2499.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,1.0,1.0,"89,71",15.0,2499.0,2499.0,,21050,0.0,,stim,poldrack-single-stim,3.0,s445
draw_card,1850.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,2.0,1.0,"89,71",30.0,1850.0,1850.0,,22901,0.0,,stim,poldrack-single-stim,3.0,s445
draw_card,2396.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,3.0,1.0,"89,71",45.0,2396.0,2396.0,,25299,0.0,,stim,poldrack-single-stim,3.0,s445
end_round,2569.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,6.0,3.0,1.0,"89,71",45.0,2569.0,2569.0,,27869,0.0,3.0,stim,poldrack-single-stim,3.0,s445
draw_card,2929.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,1.0,1.0,"89,71",17.0,2929.0,2929.0,,33324,0.0,,stim,poldrack-single-stim,4.0,s445
draw_card,1103.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,2.0,1.0,"89,71",34.0,1103.0,1103.0,,34429,0.0,,stim,poldrack-single-stim,4.0,s445
draw_card,966.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,3.0,1.0,"89,71",51.0,966.0,966.0,,35399,0.0,,stim,poldrack-single-stim,4.0,s445
draw_card,1665.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,4.0,1.0,"89,71",68.0,1665.0,1665.0,,37065,0.0,,stim,poldrack-single-stim,4.0,s445
