action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
draw_card,23066.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,1.0,1.0,"89,71",12.0,23066.0,23066.0,,26081,0.0,,stim,poldrack-single-stim,1.0,s499
end_round,10430.0,0.0,test,columbia_card_task_fmri,12.0,71.0,-70.0,6.0,1.0,1.0,"89,71",12.0,10430.0,10430.0,,36517,0.0,1.0,stim,poldrack-single-stim,1.0,s499
draw_card,4356.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,1.0,1.0,"89,71",14.0,4356.0,4356.0,,43335,0.0,,stim,poldrack-single-stim,2.0,s499
draw_card,2389.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,2.0,1.0,"89,71",28.0,2389.0,2389.0,,45727,0.0,,stim,poldrack-single-stim,2.0,s499
end_round,1695.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-75.0,6.0,2.0,1.0,"89,71",28.0,1695.0,1695.0,,47425,0.0,2.0,stim,poldrack-single-stim,2.0,s499
draw_card,4250.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,1.0,1.0,"89,71",15.0,4250.0,4250.0,,54137,0.0,,stim,poldrack-single-stim,3.0,s499
draw_card,519.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,2.0,1.0,"89,71",-55.0,519.0,519.0,,54659,0.0,2.0,stim,poldrack-single-stim,3.0,s499
draw_card,2573.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,1.0,1.0,"89,71",17.0,2573.0,2573.0,,59760,0.0,,stim,poldrack-single-stim,4.0,s499
end_round,1039.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-75.0,6.0,1.0,1.0,"89,71",17.0,1039.0,1039.0,,60801,0.0,1.0,stim,poldrack-single-stim,4.0,s499
draw_card,2547.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,1.0,2.0,"89,71",24.0,2547.0,2547.0,,65809,0.0,,stim,poldrack-single-stim,5.0,s499
draw_card,691.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,2.0,2.0,"89,71",48.0,691.0,691.0,,66501,0.0,,stim,poldrack-single-stim,5.0,s499
draw_card,2969.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,3.0,2.0,"89,71",72.0,2969.0,2969.0,,69474,0.0,,stim,poldrack-single-stim,5.0,s499
draw_card,5611.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,4.0,2.0,"89,71",96.0,5611.0,5611.0,,75089,0.0,,stim,poldrack-single-stim,5.0,s499
draw_card,4623.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,5.0,2.0,"89,71",120.0,4623.0,4623.0,,79715,0.0,,stim,poldrack-single-stim,5.0,s499
