action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
draw_card,5205.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,1.0,1.0,"89,71",12.0,5205.0,5205.0,,8212,0.0,,stim,poldrack-single-stim,1.0,s234
draw_card,2570.0,0.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,2.0,1.0,"89,71",24.0,2570.0,2570.0,,10784,0.0,,stim,poldrack-single-stim,1.0,s234
end_round,2215.0,0.0,test,columbia_card_task_fmri,12.0,71.0,-70.0,6.0,2.0,1.0,"89,71",24.0,2215.0,2215.0,,13000,0.0,2.0,stim,poldrack-single-stim,1.0,s234
draw_card,2583.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,1.0,1.0,"89,71",14.0,2583.0,2583.0,,17905,0.0,,stim,poldrack-single-stim,2.0,s234
draw_card,755.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,2.0,1.0,"89,71",28.0,755.0,755.0,,18661,0.0,,stim,poldrack-single-stim,2.0,s234
end_round,608.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-75.0,6.0,2.0,1.0,"89,71",28.0,608.0,608.0,,19270,0.0,2.0,stim,poldrack-single-stim,2.0,s234
draw_card,2191.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,1.0,1.0,"89,71",15.0,2191.0,2191.0,,23782,0.0,,stim,poldrack-single-stim,3.0,s234
draw_card,803.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,2.0,1.0,"89,71",30.0,803.0,803.0,,24587,0.0,,stim,poldrack-single-stim,3.0,s234
end_round,645.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,6.0,2.0,1.0,"89,71",30.0,645.0,645.0,,25233,0.0,2.0,stim,poldrack-single-stim,3.0,s234
draw_card,1877.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,1.0,1.0,"89,71",-75.0,1877.0,1877.0,,29976,0.0,1.0,stim,poldrack-single-stim,4.0,s234
draw_card,10412.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,1.0,2.0,"89,71",24.0,10412.0,10412.0,,43119,0.0,,stim,poldrack-single-stim,5.0,s234
draw_card,677.0,1.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,2.0,2.0,"89,71",-36.0,677.0,677.0,,43797,0.0,2.0,stim,poldrack-single-stim,5.0,s234
draw_card,1598.0,0.0,test,columbia_card_task_fmri,29.0,89.0,-75.0,8.0,1.0,2.0,"89,71",29.0,1598.0,1598.0,,47649,0.0,,stim,poldrack-single-stim,6.0,s234
end_round,618.0,0.0,test,columbia_card_task_fmri,29.0,71.0,-75.0,8.0,1.0,2.0,"89,71",29.0,618.0,618.0,,48268,0.0,1.0,stim,poldrack-single-stim,6.0,s234
draw_card,3681.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,9.0,1.0,2.0,"89,71",-65.0,3681.0,3681.0,,54272,0.0,1.0,stim,poldrack-single-stim,7.0,s234
draw_card,3077.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-95.0,10.0,1.0,1.0,"89,71",14.0,3077.0,3077.0,,59807,0.0,,stim,poldrack-single-stim,8.0,s234
end_round,794.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-95.0,10.0,1.0,1.0,"89,71",14.0,794.0,794.0,,60603,0.0,1.0,stim,poldrack-single-stim,8.0,s234
draw_card,1763.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,10.0,1.0,2.0,"89,71",-65.0,1763.0,1763.0,,64894,0.0,1.0,stim,poldrack-single-stim,9.0,s234
draw_card,2017.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,10.0,1.0,2.0,"89,71",17.0,2017.0,2017.0,,69233,0.0,,stim,poldrack-single-stim,10.0,s234
draw_card,558.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,10.0,2.0,2.0,"89,71",34.0,558.0,558.0,,69792,0.0,,stim,poldrack-single-stim,10.0,s234
end_round,645.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-65.0,10.0,2.0,2.0,"89,71",34.0,645.0,645.0,,70438,0.0,2.0,stim,poldrack-single-stim,10.0,s234
draw_card,1719.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-70.0,12.0,1.0,2.0,"89,71",13.0,1719.0,1719.0,,74685,0.0,,stim,poldrack-single-stim,11.0,s234
draw_card,610.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-70.0,12.0,2.0,2.0,"89,71",26.0,610.0,610.0,,75296,0.0,,stim,poldrack-single-stim,11.0,s234
end_round,508.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-70.0,12.0,2.0,2.0,"89,71",26.0,508.0,508.0,,75807,0.0,2.0,stim,poldrack-single-stim,11.0,s234
draw_card,1779.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,12.0,1.0,2.0,"89,71",15.0,1779.0,1779.0,,80589,0.0,,stim,poldrack-single-stim,12.0,s234
draw_card,344.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,12.0,2.0,2.0,"89,71",30.0,344.0,344.0,,80935,0.0,,stim,poldrack-single-stim,12.0,s234
end_round,516.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-80.0,12.0,2.0,2.0,"89,71",30.0,516.0,516.0,,81452,0.0,2.0,stim,poldrack-single-stim,12.0,s234
draw_card,2056.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,15.0,1.0,3.0,"89,71",-65.0,2056.0,2056.0,,85831,0.0,1.0,stim,poldrack-single-stim,13.0,s234
end_round,4982.0,0.0,test,columbia_card_task_fmri,1.0,71.0,-45.0,16.0,0.0,1.0,"89,71",0.0,4982.0,4982.0,,93068,0.0,0.0,stim,poldrack-single-stim,14.0,s234
draw_card,1904.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,1.0,3.0,"89,71",15.0,1904.0,1904.0,,97432,0.0,,stim,poldrack-single-stim,15.0,s234
draw_card,413.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,2.0,3.0,"89,71",30.0,413.0,413.0,,97847,0.0,,stim,poldrack-single-stim,15.0,s234
draw_card,463.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,3.0,3.0,"89,71",45.0,463.0,463.0,,98312,0.0,,stim,poldrack-single-stim,15.0,s234
end_round,641.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,16.0,3.0,3.0,"89,71",45.0,641.0,641.0,,98954,0.0,3.0,stim,poldrack-single-stim,15.0,s234
draw_card,2002.0,1.0,test,columbia_card_task_fmri,30.0,89.0,-50.0,10.0,1.0,3.0,"89,71",-50.0,2002.0,2002.0,,103282,0.0,1.0,stim,poldrack-single-stim,16.0,s234
draw_card,4120.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,1.0,2.0,"89,71",17.0,4120.0,4120.0,,109725,0.0,,stim,poldrack-single-stim,17.0,s234
draw_card,398.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,2.0,2.0,"89,71",34.0,398.0,398.0,,110125,0.0,,stim,poldrack-single-stim,17.0,s234
draw_card,393.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,3.0,2.0,"89,71",51.0,393.0,393.0,,110520,0.0,,stim,poldrack-single-stim,17.0,s234
draw_card,1077.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,4.0,2.0,"89,71",68.0,1077.0,1077.0,,111599,0.0,,stim,poldrack-single-stim,17.0,s234
end_round,832.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-70.0,15.0,4.0,2.0,"89,71",68.0,832.0,832.0,,112432,0.0,4.0,stim,poldrack-single-stim,17.0,s234
draw_card,2794.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,16.0,1.0,1.0,"89,71",7.0,2794.0,2794.0,,117821,0.0,,stim,poldrack-single-stim,18.0,s234
draw_card,387.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,16.0,2.0,1.0,"89,71",14.0,387.0,387.0,,118209,0.0,,stim,poldrack-single-stim,18.0,s234
