action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
draw_card,2407.0,1.0,test,columbia_card_task_fmri,12.0,89.0,-70.0,6.0,1.0,1.0,"89,71",-70.0,2407.0,2407.0,,5415,0.0,1.0,stim,poldrack-single-stim,1.0,s533
draw_card,1168.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,1.0,1.0,"89,71",14.0,1168.0,1168.0,,8907,0.0,,stim,poldrack-single-stim,2.0,s533
draw_card,1400.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,6.0,2.0,1.0,"89,71",28.0,1400.0,1400.0,,10307,0.0,,stim,poldrack-single-stim,2.0,s533
end_round,1173.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-75.0,6.0,2.0,1.0,"89,71",28.0,1173.0,1173.0,,11482,0.0,2.0,stim,poldrack-single-stim,2.0,s533
draw_card,1785.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,1.0,1.0,"89,71",15.0,1785.0,1785.0,,15587,0.0,,stim,poldrack-single-stim,3.0,s533
draw_card,1062.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,6.0,2.0,1.0,"89,71",30.0,1062.0,1062.0,,16650,0.0,,stim,poldrack-single-stim,3.0,s533
end_round,1017.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,6.0,2.0,1.0,"89,71",30.0,1017.0,1017.0,,17669,0.0,2.0,stim,poldrack-single-stim,3.0,s533
draw_card,861.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,1.0,1.0,"89,71",17.0,861.0,861.0,,21394,0.0,,stim,poldrack-single-stim,4.0,s533
draw_card,808.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,6.0,2.0,1.0,"89,71",-58.0,808.0,808.0,,22203,0.0,2.0,stim,poldrack-single-stim,4.0,s533
draw_card,1009.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,1.0,2.0,"89,71",24.0,1009.0,1009.0,,25942,0.0,,stim,poldrack-single-stim,5.0,s533
