"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","condition","stop_response","exp_id"
"2477","13","text","0","2481","0.0-0.0","s567","","","","","","","","","","","","","","","","","","","",""
"1218","71","poldrack-text","1","4703","0.0-1.0","s567","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1218","500","fmri_response_test","","","","","","","","","","","","","","","",""
"721","89","poldrack-text","2","5930","0.0-2.0","s567","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","721","500","fmri_response_test","","","","","","","","","","","","","","","",""
"9469","","survey-text","3","15911","0.0-3.0","s567","","","","task_setup","{""Q0"":""450""}","","","","","","","","","","","","","","",""
"45859","32","poldrack-single-stim","4","62814","0.0-4.0","s567","","45859","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img>middle finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img>index finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star if your response was going to be your middle finger!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","45859","","","","","","","","","","","",""
"913","71","poldrack-categorize","5","65168","0.0-5.0-0.0-0.0","s567","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","71","500","practice","0","","","","","","",""
"761","71","poldrack-categorize","6","67782","0.0-5.0-0.0-1.0","s567","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","71","500","practice","1","","","","","","",""
"524","89","poldrack-categorize","7","70394","0.0-5.0-0.0-2.0","s567","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","71,89","850","true","89","500","practice","2","","","","","","",""
"768","71","poldrack-categorize","8","73003","0.0-5.0-0.0-3.0","s567","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","71,89","850","true","71","500","practice","3","","","","","","",""
"551","89","poldrack-categorize","9","75614","0.0-5.0-0.0-4.0","s567","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","71,89","850","true","89","500","practice","4","","","","","","",""
"544","71","poldrack-categorize","10","78224","0.0-5.0-0.0-5.0","s567","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","71","500","practice","5","","","","","","",""
