"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"1348","13","text","0","1351","0.0-0.0","s637","","","","","","","","","","","","","","","","","","","",""
"796","89","poldrack-text","1","3150","0.0-1.0","s637","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","796","500","fmri_response_test","","","","","","","","","","","","","","","",""
"569","71","poldrack-text","2","4221","0.0-2.0","s637","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","569","500","fmri_response_test","","","","","","","","","","","","","","","",""
"3876","","survey-text","3","8603","0.0-3.0","s637","","","","task_setup","{""Q0"":""1"",""Q1"":""1""}","","","","","","","","","","","","","","",""
"3989","32","poldrack-single-stim","4","13595","0.0-4.0","s637","","3989","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Index Finger if >5 and Middle Finger if <5.</div></div>","32","3989","","","","","","","","","","","",""
"","","call-function","5","13595","0.0-5.0-0.0","s637","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","14097","0.0-5.0-1.0","s637","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","14201","0.0-5.0-2.0","s637","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","orange","2","magnitude","stay","stay","0","","","",""
"1049","71","poldrack-categorize","8","16706","0.0-5.0-3.0","s637","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>2</div>","89,71","1000","practice","Magnitude","orange","2","magnitude","stay","stay","0","true","71","500",""
"-1","-1","poldrack-single-stim","9","17209","0.0-5.0-4.0","s637","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","17209","0.0-5.0-5.0","s637","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","17711","0.0-5.0-6.0","s637","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","18613","0.0-5.0-7.0","s637","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","#1F45FC","1","color","switch","stay","1","","","",""
"414","71","poldrack-categorize","13","21117","0.0-5.0-8.0","s637","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>1</div>","89,71","1000","practice","Orange-Blue","#1F45FC","1","color","switch","stay","1","true","71","500",""
"-1","-1","poldrack-single-stim","14","21619","0.0-5.0-9.0","s637","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","21619","0.0-5.0-10.0","s637","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","22121","0.0-5.0-11.0","s637","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","22223","0.0-5.0-12.0","s637","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","8","color","stay","stay","2","","","",""
"832","71","poldrack-categorize","18","24727","0.0-5.0-13.0","s637","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","Orange-Blue","#1F45FC","8","color","stay","stay","2","true","71","500",""
"-1","-1","poldrack-single-stim","19","25229","0.0-5.0-14.0","s637","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","25230","0.0-5.0-15.0","s637","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","25733","0.0-5.0-16.0","s637","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","25835","0.0-5.0-17.0","s637","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","#1F45FC","3","magnitude","switch","stay","3","","","",""
"865","71","poldrack-categorize","23","28339","0.0-5.0-18.0","s637","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>3</div>","89,71","1000","practice","High-Low","#1F45FC","3","magnitude","switch","stay","3","true","71","500",""
"-1","-1","poldrack-single-stim","24","28841","0.0-5.0-19.0","s637","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","28841","0.0-5.0-20.0","s637","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","29343","0.0-5.0-21.0","s637","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","30245","0.0-5.0-22.0","s637","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","#1F45FC","8","magnitude","stay","stay","4","","","",""
"637","89","poldrack-categorize","28","32748","0.0-5.0-23.0","s637","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","High-Low","#1F45FC","8","magnitude","stay","stay","4","true","89","500",""
"-1","-1","poldrack-single-stim","29","33249","0.0-5.0-24.0","s637","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","30","33250","0.0-5.0-25.0","s637","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","31","33751","0.0-5.0-26.0","s637","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","32","34653","0.0-5.0-27.0","s637","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","orange","8","magnitude","stay","switch","5","","","",""
"540","89","poldrack-categorize","33","37156","0.0-5.0-28.0","s637","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>8</div>","89,71","1000","practice","Magnitude","orange","8","magnitude","stay","switch","5","true","89","500",""
"-1","-1","poldrack-single-stim","34","37658","0.0-5.0-29.0","s637","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","35","37658","0.0-5.0-30.0","s637","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","36","38159","0.0-5.0-31.0","s637","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","37","39060","0.0-5.0-32.0","s637","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","#1F45FC","1","color","switch","switch","6","","","",""
"532","71","poldrack-categorize","38","41564","0.0-5.0-33.0","s637","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>1</div>","89,71","1000","practice","Orange-Blue","#1F45FC","1","color","switch","switch","6","true","71","500",""
"-1","-1","poldrack-single-stim","39","42066","0.0-5.0-34.0","s637","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","40","42066","0.0-5.0-35.0","s637","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","41","42568","0.0-5.0-36.0","s637","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","42","43469","0.0-5.0-37.0","s637","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","orange","9","color","stay","stay","7","","","",""
"662","89","poldrack-categorize","43","45972","0.0-5.0-38.0","s637","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>9</div>","89,71","1000","practice","Orange-Blue","orange","9","color","stay","stay","7","true","89","500",""
"-1","-1","poldrack-single-stim","44","46474","0.0-5.0-39.0","s637","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","45","46474","0.0-5.0-40.0","s637","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","46","46975","0.0-5.0-41.0","s637","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","47","47877","0.0-5.0-42.0","s637","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","orange","3","magnitude","switch","switch","8","","","",""
"1114","71","poldrack-categorize","48","50379","0.0-5.0-43.0","s637","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>3</div>","89,71","1000","practice","Magnitude","orange","3","magnitude","switch","switch","8","true","71","500",""
"-1","-1","poldrack-single-stim","49","50882","0.0-5.0-44.0","s637","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","50","50882","0.0-5.0-45.0","s637","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","51","51384","0.0-5.0-46.0","s637","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","52","52286","0.0-5.0-47.0","s637","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","orange","7","color","switch","stay","9","","","",""
"409","89","poldrack-categorize","53","54788","0.0-5.0-48.0","s637","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>7</div>","89,71","1000","practice","Orange-Blue","orange","7","color","switch","stay","9","true","89","500",""
"-1","-1","poldrack-single-stim","54","55290","0.0-5.0-49.0","s637","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","55","55290","0.0-5.0-50.0","s637","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","56","55792","0.0-5.0-51.0","s637","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","57","55894","0.0-5.0-52.0","s637","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","#1F45FC","9","magnitude","switch","switch","10","","","",""
"502","89","poldrack-categorize","58","58396","0.0-5.0-53.0","s637","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>9</div>","89,71","1000","practice","Magnitude","#1F45FC","9","magnitude","switch","switch","10","true","89","500",""
"-1","-1","poldrack-single-stim","59","58897","0.0-5.0-54.0","s637","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","60","58898","0.0-5.0-55.0","s637","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","61","59399","0.0-5.0-56.0","s637","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","62","59501","0.0-5.0-57.0","s637","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","#1F45FC","9","magnitude","stay","switch","11","","","",""
"665","89","poldrack-categorize","63","62004","0.0-5.0-58.0","s637","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>9</div>","89,71","1000","practice","High-Low","#1F45FC","9","magnitude","stay","switch","11","true","89","500",""
"-1","-1","poldrack-single-stim","64","62507","0.0-5.0-59.0","s637","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","65","62507","0.0-5.0-60.0","s637","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","66","63009","0.0-5.0-61.0","s637","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","67","63912","0.0-5.0-62.0","s637","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","orange","9","magnitude","stay","switch","12","","","",""
"471","89","poldrack-categorize","68","66415","0.0-5.0-63.0","s637","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>9</div>","89,71","1000","practice","Magnitude","orange","9","magnitude","stay","switch","12","true","89","500",""
"-1","-1","poldrack-single-stim","69","66917","0.0-5.0-64.0","s637","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","70","66918","0.0-5.0-65.0","s637","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","71","67420","0.0-5.0-66.0","s637","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","72","67521","0.0-5.0-67.0","s637","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","#1F45FC","9","magnitude","stay","switch","13","","","",""
"479","89","poldrack-categorize","73","70024","0.0-5.0-68.0","s637","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>9</div>","89,71","1000","practice","High-Low","#1F45FC","9","magnitude","stay","switch","13","true","89","500",""
"-1","-1","poldrack-single-stim","74","70526","0.0-5.0-69.0","s637","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","75","70526","0.0-5.0-70.0","s637","","","","set_stims","","","","","","","","","","","","","","","",""
