"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","condition","stop_response","exp_id"
"1584","13","text","0","1586","0.0-0.0","s637","","","","","","","","","","","","","","","","","","","",""
"1941","71","poldrack-text","1","4534","0.0-1.0","s637","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1941","500","fmri_response_test","","","","","","","","","","","","","","","",""
"884","89","poldrack-text","2","5924","0.0-2.0","s637","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","884","500","fmri_response_test","","","","","","","","","","","","","","","",""
"14731","","survey-text","3","21164","0.0-3.0","s637","","","","task_setup","{""Q0"":""550""}","","","","","","","","","","","","","","",""
"36182","32","poldrack-single-stim","4","58376","0.0-4.0","s637","","36182","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img>middle finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img>index finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star if your response was going to be your middle finger!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","36182","","","","","","","","","","","",""
"1170","71","poldrack-categorize","5","60739","0.0-5.0-0.0-0.0","s637","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","71,89","850","true","71","500","practice","0","","","","","","",""
"931","71","poldrack-categorize","6","63355","0.0-5.0-0.0-1.0","s637","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","71,89","850","true","71","500","practice","1","","","","","","",""
"567","89","poldrack-categorize","7","65971","0.0-5.0-0.0-2.0","s637","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","89","500","practice","2","","","","","","",""
"898","71","poldrack-categorize","8","68586","0.0-5.0-0.0-3.0","s637","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","71,89","850","true","71","500","practice","3","","","","","","",""
"500","89","poldrack-categorize","9","71202","0.0-5.0-0.0-4.0","s637","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","71,89","850","false","71","500","practice","4","","","","","","",""
"620","71","poldrack-categorize","10","73818","0.0-5.0-0.0-5.0","s637","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","71,89","850","true","71","500","practice","5","","","","","","",""
"536","89","poldrack-categorize","11","76433","0.0-5.0-0.0-6.0","s637","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","71,89","850","true","89","500","practice","6","","","","","","",""
"432","89","poldrack-categorize","12","79050","0.0-5.0-0.0-7.0","s637","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","71,89","850","true","89","500","practice","7","","","","","","",""
