"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"2553","13","text","0","2556","0.0-0.0","s525","","","","","","","","","","","","","","","","","","","",""
"1871","89","poldrack-text","1","5429","0.0-1.0","s525","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1871","500","fmri_response_test","","","","","","","","","","","","","","","",""
"563","71","poldrack-text","2","6493","0.0-2.0","s525","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","563","500","fmri_response_test","","","","","","","","","","","","","","","",""
"16293","","survey-text","3","23294","0.0-3.0","s525","","","","task_setup","{""Q0"":""2"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"31000","32","poldrack-single-stim","4","55298","0.0-4.0","s525","","31000","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Middle Finger if orange and Index Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","31000","","","","","","","","","","","",""
"","","call-function","5","55298","0.0-5.0-0.0","s525","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","55801","0.0-5.0-1.0","s525","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","55904","0.0-5.0-2.0","s525","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","orange","1","color","stay","switch","0","","","",""
"1127","71","poldrack-categorize","8","58411","0.0-5.0-3.0","s525","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>1</div>","89,71","1000","practice","Orange-Blue","orange","1","color","stay","switch","0","true","71","500",""
"-1","-1","poldrack-single-stim","9","58914","0.0-5.0-4.0","s525","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","58915","0.0-5.0-5.0","s525","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","59417","0.0-5.0-6.0","s525","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","60319","0.0-5.0-7.0","s525","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","orange","6","color","stay","stay","1","","","",""
"529","71","poldrack-categorize","13","62823","0.0-5.0-8.0","s525","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>6</div>","89,71","1000","practice","Orange-Blue","orange","6","color","stay","stay","1","true","71","500",""
"-1","-1","poldrack-single-stim","14","63325","0.0-5.0-9.0","s525","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","63325","0.0-5.0-10.0","s525","","","","set_stims","","","","","","","","","","","","","","","",""
