"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","condition","stop_response","exp_id"
"11287","13","text","0","11291","0.0-0.0","s612","","","","","","","","","","","","","","","","","","","",""
"1926","89","poldrack-text","1","14221","0.0-1.0","s612","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1926","500","fmri_response_test","","","","","","","","","","","","","","","",""
"726","71","poldrack-text","2","15453","0.0-2.0","s612","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","726","500","fmri_response_test","","","","","","","","","","","","","","","",""
"15834","","survey-text","3","31798","0.0-3.0","s612","","","","task_setup","{""Q0"":""250""}","","","","","","","","","","","","","","",""
"42111","32","poldrack-single-stim","4","74945","0.0-4.0","s612","","42111","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img>index finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img>middle finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star if your response was going to be your index finger!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","42111","","","","","","","","","","","",""
"1056","89","poldrack-categorize","5","77300","0.0-5.0-0.0-0.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","89","500","practice","0","","","","","","",""
"781","89","poldrack-categorize","6","79907","0.0-5.0-0.0-1.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","89","500","practice","1","","","","","","",""
"607","89","poldrack-categorize","7","82516","0.0-5.0-0.0-2.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","89","500","practice","2","","","","","","",""
"681","89","poldrack-categorize","8","85125","0.0-5.0-0.0-3.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","89","500","practice","3","","","","","","",""
"614","71","poldrack-categorize","9","87733","0.0-5.0-0.0-4.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","true","71","500","practice","4","","","","","","",""
"857","89","poldrack-categorize","10","90340","0.0-5.0-0.0-5.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","89","500","practice","5","","","","","","",""
"621","89","poldrack-categorize","11","92947","0.0-5.0-0.0-6.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","89","500","practice","6","","","","","","",""
"787","71","poldrack-categorize","12","95556","0.0-5.0-0.0-7.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","71","500","practice","7","","","","","","",""
"518","71","poldrack-categorize","13","98162","0.0-5.0-0.0-8.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","71","500","practice","8","","","","","","",""
"660","71","poldrack-categorize","14","100766","0.0-5.0-0.0-9.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","true","71","500","practice","9","","","","","","",""
"767","71","poldrack-categorize","15","103370","0.0-5.0-0.0-10.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","true","71","500","practice","10","","","","","","",""
"655","71","poldrack-categorize","16","105978","0.0-5.0-0.0-11.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","71","500","practice","11","","","","","","",""
"47012","32","poldrack-text","17","153241","0.0-6.0","s612","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","47012","0","fmri_scanner_wait","","","","","","","","","","","","","","","",""
"2481","84","poldrack-text","18","155723","0.0-7.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","2481","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","19","156403","0.0-8.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","20","157084","0.0-9.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","21","157763","0.0-10.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","22","158443","0.0-11.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","23","159123","0.0-12.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","24","159803","0.0-13.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","25","160483","0.0-14.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","26","161163","0.0-15.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","27","161843","0.0-16.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","28","162523","0.0-17.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","29","163204","0.0-18.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","30","163885","0.0-19.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
