"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"8427","13","text","0","8430","0.0-0.0","s612","","","","","","","","","","","","","","","","","","","",""
"4251","89","poldrack-text","1","13687","0.0-1.0","s612","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","4251","500","fmri_response_test","","","","","","","","","","","","","","","",""
"569","71","poldrack-text","2","14759","0.0-2.0","s612","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","569","500","fmri_response_test","","","","","","","","","","","","","","","",""
"13822","","survey-text","3","29089","0.0-3.0","s612","","","","task_setup","{""Q0"":""1"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"37462","32","poldrack-single-stim","4","67555","0.0-4.0","s612","","37462","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","37462","","","","","","","","","","","",""
"","","call-function","5","67556","0.0-5.0-0.0","s612","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","68059","0.0-5.0-1.0","s612","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","68166","0.0-5.0-2.0","s612","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","#1F45FC","9","color","stay","stay","0","","","",""
"941","71","poldrack-categorize","8","70672","0.0-5.0-3.0","s612","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>9</div>","89,71","1000","practice","Color","#1F45FC","9","color","stay","stay","0","true","71","500",""
"-1","-1","poldrack-single-stim","9","71177","0.0-5.0-4.0","s612","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","71178","0.0-5.0-5.0","s612","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","71679","0.0-5.0-6.0","s612","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","72582","0.0-5.0-7.0","s612","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","#1F45FC","3","magnitude","switch","stay","1","","","",""
"888","71","poldrack-categorize","13","75088","0.0-5.0-8.0","s612","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>3</div>","89,71","1000","practice","High-Low","#1F45FC","3","magnitude","switch","stay","1","false","89","500",""
"-1","-1","poldrack-single-stim","14","75590","0.0-5.0-9.0","s612","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","75590","0.0-5.0-10.0","s612","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","76095","0.0-5.0-11.0","s612","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","76200","0.0-5.0-12.0","s612","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","orange","2","magnitude","stay","switch","2","","","",""
"1310","89","poldrack-categorize","18","78707","0.0-5.0-13.0","s612","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>2</div>","89,71","1000","practice","Magnitude","orange","2","magnitude","stay","switch","2","true","89","500",""
"-1","-1","poldrack-single-stim","19","79211","0.0-5.0-14.0","s612","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","79211","0.0-5.0-15.0","s612","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","79714","0.0-5.0-16.0","s612","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","80616","0.0-5.0-17.0","s612","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","orange","7","magnitude","stay","stay","3","","","",""
"643","71","poldrack-categorize","23","83121","0.0-5.0-18.0","s612","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>7</div>","89,71","1000","practice","Magnitude","orange","7","magnitude","stay","stay","3","true","71","500",""
"-1","-1","poldrack-single-stim","24","83622","0.0-5.0-19.0","s612","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","83622","0.0-5.0-20.0","s612","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","84127","0.0-5.0-21.0","s612","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
