"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","which_round","num_click_in_round","num_cards","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","reward","exp_id"
"2508","13","text","0","2510","0.0-0.0","s358","","","","","","","","","","","","","","","","","",""
"1395","89","poldrack-text","1","4909","0.0-1.0","s358","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1395","500","fmri_response_test","","","","","","","","","","","","","",""
"918","71","poldrack-text","2","6329","0.0-2.0","s358","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","918","500","fmri_response_test","","","","","","","","","","","","","",""
"40421","32","poldrack-single-stim","3","47253","0.0-3.0","s358","","40421","500","instructions","<div class = centerbox><div class = center-text>Try to get as many points as possible<br><br>The loss amount, the gain amount, and the number of loss cards may change each trial<br><br>Index Finger: Take Another Card<br>Middle Finger: End The Round</div></div>","32","40421","","","","","","","","","","",""
"37938","32","poldrack-text","4","85693","0.0-4.0","s358","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","37938","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"3678","84","poldrack-text","5","89372","0.0-5.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","3678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","6","90052","0.0-6.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","7","90731","0.0-7.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","8","91411","0.0-8.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","9","92091","0.0-9.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","10","92771","0.0-10.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","11","93451","0.0-11.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"681","84","poldrack-text","12","94132","0.0-12.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"678","84","poldrack-text","13","94811","0.0-13.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","14","95492","0.0-14.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","15","96172","0.0-15.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","16","96852","0.0-16.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
