"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"5216","13","text","0","5218","0.0-0.0","s497","","","","","","","","","","","","","","","","","","","",""
"1293","89","poldrack-text","1","7515","0.0-1.0","s497","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1293","500","fmri_response_test","","","","","","","","","","","","","","","",""
"609","71","poldrack-text","2","8626","0.0-2.0","s497","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","609","500","fmri_response_test","","","","","","","","","","","","","","","",""
"14216","","survey-text","3","23351","0.0-3.0","s497","","","","task_setup","{""Q0"":""1"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"15045","32","poldrack-single-stim","4","39399","0.0-4.0","s497","","15045","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","15045","","","","","","","","","","","",""
"","","call-function","5","39399","0.0-5.0-0.0","s497","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","39902","0.0-5.0-1.0","s497","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","40805","0.0-5.0-2.0","s497","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","#1F45FC","9","magnitude","stay","switch","0","","","",""
"835","71","poldrack-categorize","8","43312","0.0-5.0-3.0","s497","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>9</div>","89,71","1000","practice","High-Low","#1F45FC","9","magnitude","stay","switch","0","true","71","500",""
"-1","-1","poldrack-single-stim","9","43815","0.0-5.0-4.0","s497","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","43815","0.0-5.0-5.0","s497","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","44318","0.0-5.0-6.0","s497","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","44420","0.0-5.0-7.0","s497","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","9","color","switch","stay","1","","","",""
"1145","89","poldrack-categorize","13","46925","0.0-5.0-8.0","s497","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>9</div>","89,71","1000","practice","Orange-Blue","#1F45FC","9","color","switch","stay","1","false","71","500",""
"-1","-1","poldrack-single-stim","14","47427","0.0-5.0-9.0","s497","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","47427","0.0-5.0-10.0","s497","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","47930","0.0-5.0-11.0","s497","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","48832","0.0-5.0-12.0","s497","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","#1F45FC","7","color","stay","stay","2","","","",""
"778","71","poldrack-categorize","18","51337","0.0-5.0-13.0","s497","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>7</div>","89,71","1000","practice","Orange-Blue","#1F45FC","7","color","stay","stay","2","true","71","500",""
"-1","-1","poldrack-single-stim","19","51839","0.0-5.0-14.0","s497","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","51840","0.0-5.0-15.0","s497","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","52342","0.0-5.0-16.0","s497","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","53244","0.0-5.0-17.0","s497","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","#1F45FC","1","color","stay","stay","3","","","",""
"785","71","poldrack-categorize","23","55747","0.0-5.0-18.0","s497","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>1</div>","89,71","1000","practice","Orange-Blue","#1F45FC","1","color","stay","stay","3","true","71","500",""
"-1","-1","poldrack-single-stim","24","56250","0.0-5.0-19.0","s497","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","56251","0.0-5.0-20.0","s497","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","56752","0.0-5.0-21.0","s497","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","57654","0.0-5.0-22.0","s497","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","orange","3","magnitude","switch","switch","4","","","",""
"764","89","poldrack-categorize","28","60157","0.0-5.0-23.0","s497","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>3</div>","89,71","1000","practice","Magnitude","orange","3","magnitude","switch","switch","4","true","89","500",""
"-1","-1","poldrack-single-stim","29","60660","0.0-5.0-24.0","s497","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","30","60661","0.0-5.0-25.0","s497","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","31","61163","0.0-5.0-26.0","s497","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","32","61265","0.0-5.0-27.0","s497","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","orange","9","color","switch","switch","5","","","",""
"1094","89","poldrack-categorize","33","63768","0.0-5.0-28.0","s497","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>9</div>","89,71","1000","practice","Color","orange","9","color","switch","switch","5","true","89","500",""
"-1","-1","poldrack-single-stim","34","64270","0.0-5.0-29.0","s497","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","35","64270","0.0-5.0-30.0","s497","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","36","64773","0.0-5.0-31.0","s497","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","37","65675","0.0-5.0-32.0","s497","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","#1F45FC","8","color","stay","switch","6","","","",""
"627","71","poldrack-categorize","38","68179","0.0-5.0-33.0","s497","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","Orange-Blue","#1F45FC","8","color","stay","switch","6","true","71","500",""
"-1","-1","poldrack-single-stim","39","68682","0.0-5.0-34.0","s497","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","40","68682","0.0-5.0-35.0","s497","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","41","69185","0.0-5.0-36.0","s497","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","42","70086","0.0-5.0-37.0","s497","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","#1F45FC","1","magnitude","switch","stay","7","","","",""
"810","89","poldrack-categorize","43","72590","0.0-5.0-38.0","s497","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>1</div>","89,71","1000","practice","High-Low","#1F45FC","1","magnitude","switch","stay","7","true","89","500",""
"-1","-1","poldrack-single-stim","44","73093","0.0-5.0-39.0","s497","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","45","73093","0.0-5.0-40.0","s497","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","46","73596","0.0-5.0-41.0","s497","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","47","73698","0.0-5.0-42.0","s497","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","#1F45FC","8","magnitude","stay","switch","8","","","",""
"1025","71","poldrack-categorize","48","76202","0.0-5.0-43.0","s497","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","Magnitude","#1F45FC","8","magnitude","stay","switch","8","true","71","500",""
"-1","-1","poldrack-single-stim","49","76705","0.0-5.0-44.0","s497","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","50","76705","0.0-5.0-45.0","s497","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","51","77206","0.0-5.0-46.0","s497","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","52","78108","0.0-5.0-47.0","s497","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","#1F45FC","6","color","switch","stay","9","","","",""
"554","71","poldrack-categorize","53","80611","0.0-5.0-48.0","s497","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>6</div>","89,71","1000","practice","Orange-Blue","#1F45FC","6","color","switch","stay","9","true","71","500",""
"-1","-1","poldrack-single-stim","54","81114","0.0-5.0-49.0","s497","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","55","81114","0.0-5.0-50.0","s497","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","56","81616","0.0-5.0-51.0","s497","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","57","81719","0.0-5.0-52.0","s497","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","#1F45FC","6","magnitude","switch","switch","10","","","",""
"795","71","poldrack-categorize","58","84222","0.0-5.0-53.0","s497","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>6</div>","89,71","1000","practice","Magnitude","#1F45FC","6","magnitude","switch","switch","10","true","71","500",""
"-1","-1","poldrack-single-stim","59","84725","0.0-5.0-54.0","s497","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","60","84725","0.0-5.0-55.0","s497","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","61","85228","0.0-5.0-56.0","s497","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","62","86129","0.0-5.0-57.0","s497","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","#1F45FC","4","color","switch","switch","11","","","",""
"824","89","poldrack-categorize","63","88634","0.0-5.0-58.0","s497","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>4</div>","89,71","1000","practice","Orange-Blue","#1F45FC","4","color","switch","switch","11","false","71","500",""
"-1","-1","poldrack-single-stim","64","89136","0.0-5.0-59.0","s497","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","65","89136","0.0-5.0-60.0","s497","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","66","89639","0.0-5.0-61.0","s497","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","67","89741","0.0-5.0-62.0","s497","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","orange","9","color","stay","stay","12","","","",""
"1337","89","poldrack-categorize","68","92245","0.0-5.0-63.0","s497","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>9</div>","89,71","1000","practice","Orange-Blue","orange","9","color","stay","stay","12","true","89","500",""
"-1","-1","poldrack-single-stim","69","92747","0.0-5.0-64.0","s497","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","70","92748","0.0-5.0-65.0","s497","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","71","93250","0.0-5.0-66.0","s497","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","72","93351","0.0-5.0-67.0","s497","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","orange","8","color","stay","stay","13","","","",""
"884","89","poldrack-categorize","73","95856","0.0-5.0-68.0","s497","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>8</div>","89,71","1000","practice","Orange-Blue","orange","8","color","stay","stay","13","true","89","500",""
"-1","-1","poldrack-single-stim","74","96358","0.0-5.0-69.0","s497","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","75","96359","0.0-5.0-70.0","s497","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","76","96860","0.0-5.0-71.0","s497","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","77","96962","0.0-5.0-72.0","s497","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","#1F45FC","2","magnitude","switch","stay","14","","","",""
