"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"1881","13","text","0","1883","0.0-0.0","s641","","","","","","","","","","","","","","","","","","","",""
"957","89","poldrack-text","1","3846","0.0-1.0","s641","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","957","500","fmri_response_test","","","","","","","","","","","","","","","",""
"280","71","poldrack-text","2","4630","0.0-2.0","s641","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","280","500","fmri_response_test","","","","","","","","","","","","","","","",""
"8978","","survey-text","3","14119","0.0-3.0","s641","","","","task_setup","{""Q0"":""2"",""Q1"":""1""}","","","","","","","","","","","","","","",""
"30310","32","poldrack-single-stim","4","45435","0.0-4.0","s641","","30310","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Middle Finger if orange and Index Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Index Finger if >5 and Middle Finger if <5.</div></div>","32","30310","","","","","","","","","","","",""
"","","call-function","5","45435","0.0-5.0-0.0","s641","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","45942","0.0-5.0-1.0","s641","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","46049","0.0-5.0-2.0","s641","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","#1F45FC","9","magnitude","stay","stay","0","","","",""
"1204","71","poldrack-categorize","8","48561","0.0-5.0-3.0","s641","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>9</div>","89,71","1000","practice","Magnitude","#1F45FC","9","magnitude","stay","stay","0","false","89","500",""
"-1","-1","poldrack-single-stim","9","49065","0.0-5.0-4.0","s641","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","49066","0.0-5.0-5.0","s641","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","49571","0.0-5.0-6.0","s641","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","49676","0.0-5.0-7.0","s641","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","orange","8","color","switch","switch","1","","","",""
"1251","71","poldrack-categorize","13","52188","0.0-5.0-8.0","s641","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>8</div>","89,71","1000","practice","Orange-Blue","orange","8","color","switch","switch","1","true","71","500",""
"-1","-1","poldrack-single-stim","14","52694","0.0-5.0-9.0","s641","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","52694","0.0-5.0-10.0","s641","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","53199","0.0-5.0-11.0","s641","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","54104","0.0-5.0-12.0","s641","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","orange","1","magnitude","switch","stay","2","","","",""
"651","71","poldrack-categorize","18","56616","0.0-5.0-13.0","s641","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>1</div>","89,71","1000","practice","Magnitude","orange","1","magnitude","switch","stay","2","true","71","500",""
"-1","-1","poldrack-single-stim","19","57122","0.0-5.0-14.0","s641","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","57123","0.0-5.0-15.0","s641","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","57627","0.0-5.0-16.0","s641","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
