"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"1839","13","text","0","1843","0.0-0.0","s590","","","","","","","","","","","","","","","","","","","",""
"2292","89","poldrack-text","1","5140","0.0-1.0","s590","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2292","500","fmri_response_test","","","","","","","","","","","","","","","",""
"1137","71","poldrack-text","2","6779","0.0-2.0","s590","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1137","500","fmri_response_test","","","","","","","","","","","","","","","",""
"11344","","survey-text","3","18630","0.0-3.0","s590","","","","task_setup","{""Q0"":""2"",""Q1"":""1""}","","","","","","","","","","","","","","",""
"34899","32","poldrack-single-stim","4","54535","0.0-4.0","s590","","34899","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Middle Finger if orange and Index Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Index Finger if >5 and Middle Finger if <5.</div></div>","32","34899","","","","","","","","","","","",""
"","","call-function","5","54536","0.0-5.0-0.0","s590","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","55042","0.0-5.0-1.0","s590","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","55944","0.0-5.0-2.0","s590","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","#1F45FC","8","magnitude","switch","stay","0","","","",""
"517","89","poldrack-categorize","8","58450","0.0-5.0-3.0","s590","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","High-Low","#1F45FC","8","magnitude","switch","stay","0","true","89","500",""
"-1","-1","poldrack-single-stim","9","58954","0.0-5.0-4.0","s590","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","58955","0.0-5.0-5.0","s590","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","59459","0.0-5.0-6.0","s590","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","59561","0.0-5.0-7.0","s590","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","6","color","switch","switch","1","","","",""
"637","89","poldrack-categorize","13","62067","0.0-5.0-8.0","s590","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>6</div>","89,71","1000","practice","Orange-Blue","#1F45FC","6","color","switch","switch","1","true","89","500",""
"-1","-1","poldrack-single-stim","14","62569","0.0-5.0-9.0","s590","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","62569","0.0-5.0-10.0","s590","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","63074","0.0-5.0-11.0","s590","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","63175","0.0-5.0-12.0","s590","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","orange","2","magnitude","switch","stay","2","","","",""
"898","89","poldrack-categorize","18","65681","0.0-5.0-13.0","s590","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>2</div>","89,71","1000","practice","High-Low","orange","2","magnitude","switch","stay","2","false","71","500",""
"-1","-1","poldrack-single-stim","19","66186","0.0-5.0-14.0","s590","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
