"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"1881","13","text","0","1884","0.0-0.0","s584","","","","","","","","","","","","","","","","","","","",""
"2945","89","poldrack-text","1","5834","0.0-1.0","s584","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2945","500","fmri_response_test","","","","","","","","","","","","","","","",""
"1044","71","poldrack-text","2","7383","0.0-2.0","s584","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1044","500","fmri_response_test","","","","","","","","","","","","","","","",""
"9149","","survey-text","3","17041","0.0-3.0","s584","","","","task_setup","{""Q0"":""2"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"37747","32","poldrack-single-stim","4","55795","0.0-4.0","s584","","37747","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Middle Finger if orange and Index Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","37747","","","","","","","","","","","",""
"","","call-function","5","55796","0.0-5.0-0.0","s584","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","56298","0.0-5.0-1.0","s584","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","57205","0.0-5.0-2.0","s584","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","orange","4","color","switch","stay","0","","","",""
"901","71","poldrack-categorize","8","59712","0.0-5.0-3.0","s584","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>4</div>","89,71","1000","practice","Color","orange","4","color","switch","stay","0","true","71","500",""
"-1","-1","poldrack-single-stim","9","60217","0.0-5.0-4.0","s584","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","60218","0.0-5.0-5.0","s584","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","60723","0.0-5.0-6.0","s584","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","61628","0.0-5.0-7.0","s584","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","#1F45FC","2","color","stay","stay","1","","","",""
"431","89","poldrack-categorize","13","64137","0.0-5.0-8.0","s584","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>2</div>","89,71","1000","practice","Color","#1F45FC","2","color","stay","stay","1","true","89","500",""
"-1","-1","poldrack-single-stim","14","64640","0.0-5.0-9.0","s584","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","64640","0.0-5.0-10.0","s584","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","65145","0.0-5.0-11.0","s584","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","65248","0.0-5.0-12.0","s584","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","#1F45FC","4","color","stay","stay","2","","","",""
"906","89","poldrack-categorize","18","67759","0.0-5.0-13.0","s584","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>4</div>","89,71","1000","practice","Color","#1F45FC","4","color","stay","stay","2","true","89","500",""
