"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","condition","exp_stage","trial_num","correct_response","correct","exp_id"
"2744","13","text","0","2746","0.0-0.0","s643","","","","","","","","","","","","","",""
"33777","89","poldrack-text","1","37529","0.0-1.0","s643","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","33777","500","fmri_response_test","","","","","","","","","",""
"847","71","poldrack-text","2","38882","0.0-2.0","s643","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","847","500","fmri_response_test","","","","","","","","","",""
"11543","","survey-text","3","50935","0.0-3.0","s643","","","","task_setup","{""Q0"":""4"",""Q1"":""5""}","","","","","","","","",""
"21480","32","poldrack-single-stim","4","73423","0.0-4.0","s643","","21480","500","instructions","","<div class = centerbox><p style = ""font-size:40px"" class = center-block-text>Target Pair (press index finger):</p><p class = center-block-text><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png"" ></img>&nbsp&nbsp&nbsp...followed by...&nbsp&nbsp&nbsp<img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png"" ></img><br></br></p><p style = ""font-size:40px"" class = center-block-text>Otherwise press middle finger</div>","32","21480","","","","","",""
"-1","-1","poldrack-single-stim","5","74434","0.0-5.0-0.0","s643","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AY","practice","0","","",""
"-1","-1","poldrack-single-stim","6","76441","0.0-5.0-1.0","s643","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"923","71","poldrack-single-stim","7","77947","0.0-5.0-2.0","s643","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AY","practice","0","71","true",""
"-1","-1","poldrack-single-stim","8","78451","0.0-5.0-3.0","s643","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","1","","",""
"-1","-1","poldrack-single-stim","9","78957","0.0-5.0-4.0","s643","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","practice","1","","",""
"-1","-1","poldrack-single-stim","10","80962","0.0-5.0-5.0","s643","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"692","89","poldrack-single-stim","11","83066","0.0-5.0-6.0","s643","","2100","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png""</img></div></div>","89,71","500","AX","practice","1","89","true",""
"-1","-1","poldrack-single-stim","12","83571","0.0-5.0-7.0","s643","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","2","","",""
