"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","condition","stop_response","exp_id"
"5284","13","text","0","5286","0.0-0.0","s610","","","","","","","","","","","","","","","","","","","",""
"2075","89","poldrack-text","1","8369","0.0-1.0","s610","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2075","500","fmri_response_test","","","","","","","","","","","","","","","",""
"1195","71","poldrack-text","2","10067","0.0-2.0","s610","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1195","500","fmri_response_test","","","","","","","","","","","","","","","",""
"10012","","survey-text","3","20588","0.0-3.0","s610","","","","task_setup","{""Q0"":""250""}","","","","","","","","","","","","","","",""
"37860","32","poldrack-single-stim","4","59473","0.0-4.0","s610","","37860","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img>index finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img>middle finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star if your response was going to be your index finger!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","37860","","","","","","","","","","","",""
"1237","71","poldrack-categorize","5","61831","0.0-5.0-0.0-0.0","s610","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","71","500","practice","0","","","","","","",""
"668","71","poldrack-categorize","6","64445","0.0-5.0-0.0-1.0","s610","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","71","500","practice","1","","","","","","",""
"566","89","poldrack-categorize","7","67056","0.0-5.0-0.0-2.0","s610","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","89","500","practice","2","","","","","","",""
"725","89","poldrack-categorize","8","69664","0.0-5.0-0.0-3.0","s610","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","89","500","practice","3","","","","","","",""
"787","89","poldrack-categorize","9","72277","0.0-5.0-0.0-4.0","s610","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","89","500","practice","4","","","","","","",""
"710","71","poldrack-categorize","10","74888","0.0-5.0-0.0-5.0","s610","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","true","71","500","practice","5","","","","","","",""
"587","89","poldrack-categorize","11","77503","0.0-5.0-0.0-6.0","s610","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","89","500","practice","6","","","","","","",""
"638","71","poldrack-categorize","12","80116","0.0-5.0-0.0-7.0","s610","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","true","71","500","practice","7","","","","","","",""
"685","89","poldrack-categorize","13","82722","0.0-5.0-0.0-8.0","s610","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","89","500","practice","8","","","","","","",""
"467","89","poldrack-categorize","14","85328","0.0-5.0-0.0-9.0","s610","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","89","500","practice","9","","","","","","",""
"477","71","poldrack-categorize","15","87940","0.0-5.0-0.0-10.0","s610","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","71","500","practice","10","","","","","","",""
"511","71","poldrack-categorize","16","90557","0.0-5.0-0.0-11.0","s610","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","true","71","500","practice","11","","","","","","",""
"25788","32","poldrack-text","17","116597","0.0-6.0","s610","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","25788","0","fmri_scanner_wait","","","","","","","","","","","","","","","",""
"2699","84","poldrack-text","18","119296","0.0-7.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","2699","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","19","119977","0.0-8.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","20","120656","0.0-9.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"678","84","poldrack-text","21","121335","0.0-10.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","22","122016","0.0-11.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","23","122695","0.0-12.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","24","123375","0.0-13.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","25","124056","0.0-14.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
