"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"1772","13","text","0","1774","0.0-0.0","s616","","","","","","","","","","","","","","","","","","","",""
"1378","89","poldrack-text","1","4157","0.0-1.0","s616","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1378","500","fmri_response_test","","","","","","","","","","","","","","","",""
"785","71","poldrack-text","2","5446","0.0-2.0","s616","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","785","500","fmri_response_test","","","","","","","","","","","","","","","",""
"13775","","survey-text","3","19730","0.0-3.0","s616","","","","task_setup","{""Q0"":""1"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"47073","32","poldrack-single-stim","4","67809","0.0-4.0","s616","","47073","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","47073","","","","","","","","","","","",""
"","","call-function","5","67809","0.0-5.0-0.0","s616","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","68314","0.0-5.0-1.0","s616","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","68417","0.0-5.0-2.0","s616","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","9","color","switch","switch","0","","","",""
"1090","71","poldrack-categorize","8","70922","0.0-5.0-3.0","s616","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>9</div>","89,71","1000","practice","Orange-Blue","#1F45FC","9","color","switch","switch","0","true","71","500",""
"-1","-1","poldrack-single-stim","9","71428","0.0-5.0-4.0","s616","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","71428","0.0-5.0-5.0","s616","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","71930","0.0-5.0-6.0","s616","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","72034","0.0-5.0-7.0","s616","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","#1F45FC","8","magnitude","switch","stay","1","","","",""
"751","71","poldrack-categorize","13","74542","0.0-5.0-8.0","s616","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","Magnitude","#1F45FC","8","magnitude","switch","stay","1","true","71","500",""
"-1","-1","poldrack-single-stim","14","75047","0.0-5.0-9.0","s616","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","75048","0.0-5.0-10.0","s616","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","75550","0.0-5.0-11.0","s616","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","76453","0.0-5.0-12.0","s616","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","orange","1","color","switch","stay","2","","","",""
