"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","which_round","num_click_in_round","num_cards","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","reward","exp_id"
"1969","13","text","0","1972","0.0-0.0","s614","","","","","","","","","","","","","","","","","",""
"10215","89","poldrack-text","1","13191","0.0-1.0","s614","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","10215","500","fmri_response_test","","","","","","","","","","","","","",""
"812","71","poldrack-text","2","14508","0.0-2.0","s614","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","812","500","fmri_response_test","","","","","","","","","","","","","",""
"36132","32","poldrack-single-stim","3","51147","0.0-3.0","s614","","36132","500","instructions","<div class = centerbox><div class = center-text>Try to get as many points as possible<br><br>The loss amount, the gain amount, and the number of loss cards may change each trial<br><br>Index Finger: Take Another Card<br>Middle Finger: End The Round</div></div>","32","36132","","","","","","","","","","",""
"27804","32","poldrack-text","4","79454","0.0-4.0","s614","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","27804","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1567","84","poldrack-text","5","81022","0.0-5.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1567","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","6","81701","0.0-6.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","7","82381","0.0-7.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","8","83061","0.0-8.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","9","83741","0.0-9.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","10","84422","0.0-10.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","11","85101","0.0-11.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","12","85781","0.0-12.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","13","86461","0.0-13.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","14","87141","0.0-14.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","15","87822","0.0-15.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","16","88502","0.0-16.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","17","89181","0.0-17.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","18","89862","0.0-18.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","19","90542","0.0-19.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","20","91222","0.0-20.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","92228","0.0-21.0","s614","","1000","0","fmri_buffer","","none","1000","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","93731","0.0-22.0","s614","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","","","","","",""
