"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","which_round","num_click_in_round","num_cards","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","reward","exp_id"
"1961","13","text","0","1963","0.0-0.0","s549","","","","","","","","","","","","","","","","","",""
"1156","89","poldrack-text","1","4122","0.0-1.0","s549","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1156","500","fmri_response_test","","","","","","","","","","","","","",""
"553","71","poldrack-text","2","5176","0.0-2.0","s549","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","553","500","fmri_response_test","","","","","","","","","","","","","",""
"28163","32","poldrack-single-stim","3","33842","0.0-3.0","s549","","28163","500","instructions","<div class = centerbox><div class = center-text>Try to get as many points as possible<br><br>The loss amount, the gain amount, and the number of loss cards may change each trial<br><br>Index Finger: Take Another Card<br>Middle Finger: End The Round</div></div>","32","28163","","","","","","","","","","",""
"28542","32","poldrack-text","4","62886","0.0-4.0","s549","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","28542","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"2803","84","poldrack-text","5","65690","0.0-5.0","s549","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","2803","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","6","66370","0.0-6.0","s549","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","7","67050","0.0-7.0","s549","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","8","67731","0.0-8.0","s549","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","9","68410","0.0-9.0","s549","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","10","69090","0.0-10.0","s549","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","11","69771","0.0-11.0","s549","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","12","70450","0.0-12.0","s549","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","13","71130","0.0-13.0","s549","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","14","71811","0.0-14.0","s549","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","15","72490","0.0-15.0","s549","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","16","73171","0.0-16.0","s549","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","17","73850","0.0-17.0","s549","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","18","74530","0.0-18.0","s549","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","19","75211","0.0-19.0","s549","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","20","75891","0.0-20.0","s549","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","76893","0.0-21.0","s549","","1000","0","fmri_buffer","","none","1000","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","78395","0.0-22.0","s549","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","","","","","",""
