"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"1341","13","text","0","1343","0.0-0.0","s251","","","","","","","","","","","","","","","","","","","",""
"14800","89","poldrack-text","1","17146","0.0-1.0","s251","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","14800","500","fmri_response_test","","","","","","","","","","","","","","","",""
"1001","71","poldrack-text","2","18648","0.0-2.0","s251","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1001","500","fmri_response_test","","","","","","","","","","","","","","","",""
"9191","","survey-text","3","28347","0.0-3.0","s251","","","","task_setup","{""Q0"":""2"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"20251","32","poldrack-single-stim","4","49600","0.0-4.0","s251","","20251","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Middle Finger if orange and Index Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","20251","","","","","","","","","","","",""
"","","call-function","5","49601","0.0-5.0-0.0","s251","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","50104","0.0-5.0-1.0","s251","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","51007","0.0-5.0-2.0","s251","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","orange","9","color","switch","stay","0","","","",""
"676","71","poldrack-categorize","8","53512","0.0-5.0-3.0","s251","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>9</div>","89,71","1000","practice","Orange-Blue","orange","9","color","switch","stay","0","true","71","500",""
"-1","-1","poldrack-single-stim","9","54016","0.0-5.0-4.0","s251","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","54016","0.0-5.0-5.0","s251","","","","set_stims","","","","","","","","","","","","","","","",""
