"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","condition","stop_response","exp_id"
"3476","13","text","0","3479","0.0-0.0","s611","","","","","","","","","","","","","","","","","","","",""
"6659","89","poldrack-text","1","11144","0.0-1.0","s611","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","6659","500","fmri_response_test","","","","","","","","","","","","","","","",""
"559","71","poldrack-text","2","12205","0.0-2.0","s611","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","559","500","fmri_response_test","","","","","","","","","","","","","","","",""
"11659","","survey-text","3","24376","0.0-3.0","s611","","","","task_setup","{""Q0"":""150""}","","","","","","","","","","","","","","",""
"64420","32","poldrack-single-stim","4","89829","0.0-4.0","s611","","64420","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img>index finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img>middle finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star if your response was going to be your index finger!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","64420","","","","","","","","","","","",""
"766","89","poldrack-categorize","5","92183","0.0-5.0-0.0-0.0","s611","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","89","500","practice","0","","","","","","",""
"603","71","poldrack-categorize","6","94797","0.0-5.0-0.0-1.0","s611","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","true","71","500","practice","1","","","","","","",""
"593","89","poldrack-categorize","7","97405","0.0-5.0-0.0-2.0","s611","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","89","500","practice","2","","","","","","",""
"416","89","poldrack-categorize","8","100013","0.0-5.0-0.0-3.0","s611","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","89,71","850","true","89","500","practice","3","","","","","","",""
"600","71","poldrack-categorize","9","102621","0.0-5.0-0.0-4.0","s611","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","true","71","500","practice","4","","","","","","",""
"524","71","poldrack-categorize","10","105224","0.0-5.0-0.0-5.0","s611","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","71","500","practice","5","","","","","","",""
"450","89","poldrack-categorize","11","107827","0.0-5.0-0.0-6.0","s611","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","89","500","practice","6","","","","","","",""
"619","71","poldrack-categorize","12","110430","0.0-5.0-0.0-7.0","s611","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","true","71","500","practice","7","","","","","","",""
"518","71","poldrack-categorize","13","113032","0.0-5.0-0.0-8.0","s611","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","71","500","practice","8","","","","","","",""
"573","71","poldrack-categorize","14","115635","0.0-5.0-0.0-9.0","s611","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","true","71","500","practice","9","","","","","","",""
"695","89","poldrack-categorize","15","118240","0.0-5.0-0.0-10.0","s611","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","89","500","practice","10","","","","","","",""
"481","89","poldrack-categorize","16","120847","0.0-5.0-0.0-11.0","s611","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","89,71","850","true","89","500","practice","11","","","","","","",""
"36090","32","poldrack-text","17","157194","0.0-6.0","s611","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","36090","0","fmri_scanner_wait","","","","","","","","","","","","","","","",""
"2143","84","poldrack-text","18","159337","0.0-7.0","s611","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","2143","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","19","160017","0.0-8.0","s611","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","20","160697","0.0-9.0","s611","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","21","161377","0.0-10.0","s611","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","22","162057","0.0-11.0","s611","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","23","162737","0.0-12.0","s611","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","24","163417","0.0-13.0","s611","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","25","164097","0.0-14.0","s611","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","26","164777","0.0-15.0","s611","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","27","165457","0.0-16.0","s611","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","28","166137","0.0-17.0","s611","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","29","166817","0.0-18.0","s611","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","30","167498","0.0-19.0","s611","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"678","84","poldrack-text","31","168177","0.0-20.0","s611","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","32","168857","0.0-21.0","s611","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","33","169537","0.0-22.0","s611","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","34","170543","0.0-23.0","s611","","1000","0","fmri_buffer","","","none","1000","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","35","172048","0.0-24.0","s611","","1500","500","test_start_block","","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","","","","","","",""
"597","71","stop-signal","36","174801","0.0-25.0","s611","","2250","0","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","89,71","850","","71","","test","0","<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>","150","go","500","go","89",""
"398","71","stop-signal","37","177056","0.0-26.0","s611","","2250","0","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","","71","","test","1","<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>","150","go","500","go","89",""
"632","71","stop-signal","38","179408","0.0-27.0","s611","","2350","0","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","89,71","850","","71","","test","2","<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>","150","stop","500","ignore","89",""
