"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"16667","13","text","0","16671","0.0-0.0","s611","","","","","","","","","","","","","","","","","","","",""
"1008","89","poldrack-text","1","18685","0.0-1.0","s611","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1008","500","fmri_response_test","","","","","","","","","","","","","","","",""
"528","71","poldrack-text","2","19719","0.0-2.0","s611","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","528","500","fmri_response_test","","","","","","","","","","","","","","","",""
"14908","","survey-text","3","35139","0.0-3.0","s611","","","","task_setup","{""Q0"":""1"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"36979","32","poldrack-single-stim","4","73127","0.0-4.0","s611","","36979","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","36979","","","","","","","","","","","",""
"","","call-function","5","73127","0.0-5.0-0.0","s611","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","73630","0.0-5.0-1.0","s611","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","73732","0.0-5.0-2.0","s611","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","#1F45FC","8","magnitude","switch","stay","0","","","",""
"1100","71","poldrack-categorize","8","76243","0.0-5.0-3.0","s611","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","High-Low","#1F45FC","8","magnitude","switch","stay","0","true","71","500",""
"-1","-1","poldrack-single-stim","9","76747","0.0-5.0-4.0","s611","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","76747","0.0-5.0-5.0","s611","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","77251","0.0-5.0-6.0","s611","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","77357","0.0-5.0-7.0","s611","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","orange","9","magnitude","stay","stay","1","","","",""
"562","71","poldrack-categorize","13","79864","0.0-5.0-8.0","s611","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>9</div>","89,71","1000","practice","High-Low","orange","9","magnitude","stay","stay","1","true","71","500",""
"-1","-1","poldrack-single-stim","14","80367","0.0-5.0-9.0","s611","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","80368","0.0-5.0-10.0","s611","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","80872","0.0-5.0-11.0","s611","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","81774","0.0-5.0-12.0","s611","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","orange","6","magnitude","stay","switch","2","","","",""
"716","71","poldrack-categorize","18","84282","0.0-5.0-13.0","s611","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>6</div>","89,71","1000","practice","Magnitude","orange","6","magnitude","stay","switch","2","true","71","500",""
"-1","-1","poldrack-single-stim","19","84787","0.0-5.0-14.0","s611","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","84787","0.0-5.0-15.0","s611","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","85289","0.0-5.0-16.0","s611","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","85396","0.0-5.0-17.0","s611","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","#1F45FC","6","magnitude","stay","stay","3","","","",""
"508","71","poldrack-categorize","23","87905","0.0-5.0-18.0","s611","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>6</div>","89,71","1000","practice","Magnitude","#1F45FC","6","magnitude","stay","stay","3","true","71","500",""
"-1","-1","poldrack-single-stim","24","88409","0.0-5.0-19.0","s611","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","88409","0.0-5.0-20.0","s611","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","88912","0.0-5.0-21.0","s611","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","89017","0.0-5.0-22.0","s611","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","orange","8","magnitude","stay","switch","4","","","",""
