"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"4392","13","text","0","4394","0.0-0.0","s593","","","","","","","","","","","","","","","","","","","",""
"930","89","poldrack-text","1","6329","0.0-1.0","s593","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","930","500","fmri_response_test","","","","","","","","","","","","","","","",""
"617","71","poldrack-text","2","7452","0.0-2.0","s593","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","617","500","fmri_response_test","","","","","","","","","","","","","","","",""
"11407","","survey-text","3","19368","0.0-3.0","s593","","","","task_setup","{""Q0"":""1"",""Q1"":""1""}","","","","","","","","","","","","","","",""
"39149","32","poldrack-single-stim","4","59522","0.0-4.0","s593","","39149","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Index Finger if >5 and Middle Finger if <5.</div></div>","32","39149","","","","","","","","","","","",""
"","","call-function","5","59523","0.0-5.0-0.0","s593","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","60026","0.0-5.0-1.0","s593","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","60928","0.0-5.0-2.0","s593","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","orange","6","color","switch","switch","0","","","",""
"447","89","poldrack-categorize","8","63440","0.0-5.0-3.0","s593","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>6</div>","89,71","1000","practice","Color","orange","6","color","switch","switch","0","true","89","500",""
"-1","-1","poldrack-single-stim","9","63947","0.0-5.0-4.0","s593","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
