"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"36515","13","text","0","36518","0.0-0.0","s512","","","","","","","","","","","","","","","","","","","",""
"1271","89","poldrack-text","1","38792","0.0-1.0","s512","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1271","500","fmri_response_test","","","","","","","","","","","","","","","",""
"730","71","poldrack-text","2","40025","0.0-2.0","s512","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","730","500","fmri_response_test","","","","","","","","","","","","","","","",""
"49411","","survey-text","3","89945","0.0-3.0","s512","","","","task_setup","{""Q0"":""2"",""Q1"":""1""}","","","","","","","","","","","","","","",""
"18875","32","poldrack-single-stim","4","109825","0.0-4.0","s512","","18875","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Middle Finger if orange and Index Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Index Finger if >5 and Middle Finger if <5.</div></div>","32","18875","","","","","","","","","","","",""
"","","call-function","5","109826","0.0-5.0-0.0","s512","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","110329","0.0-5.0-1.0","s512","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","111233","0.0-5.0-2.0","s512","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","orange","4","magnitude","switch","stay","0","","","",""
"642","71","poldrack-categorize","8","113740","0.0-5.0-3.0","s512","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>4</div>","89,71","1000","practice","Magnitude","orange","4","magnitude","switch","stay","0","true","71","500",""
"-1","-1","poldrack-single-stim","9","114245","0.0-5.0-4.0","s512","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","114246","0.0-5.0-5.0","s512","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","114749","0.0-5.0-6.0","s512","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","114852","0.0-5.0-7.0","s512","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","#1F45FC","7","color","switch","switch","1","","","",""
