"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"1952","13","text","0","1956","0.0-0.0","s591","","","","","","","","","","","","","","","","","","","",""
"1440","89","poldrack-text","1","4403","0.0-1.0","s591","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1440","500","fmri_response_test","","","","","","","","","","","","","","","",""
"2323","71","poldrack-text","2","7231","0.0-2.0","s591","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","2323","500","fmri_response_test","","","","","","","","","","","","","","","",""
"12580","","survey-text","3","20323","0.0-3.0","s591","","","","task_setup","{""Q0"":""1"",""Q1"":""1""}","","","","","","","","","","","","","","",""
"26082","32","poldrack-single-stim","4","47409","0.0-4.0","s591","","26082","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Index Finger if >5 and Middle Finger if <5.</div></div>","32","26082","","","","","","","","","","","",""
"","","call-function","5","47410","0.0-5.0-0.0","s591","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","47912","0.0-5.0-1.0","s591","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","48815","0.0-5.0-2.0","s591","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","#1F45FC","8","magnitude","stay","stay","0","","","",""
"488","89","poldrack-categorize","8","51321","0.0-5.0-3.0","s591","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","Magnitude","#1F45FC","8","magnitude","stay","stay","0","true","89","500",""
"-1","-1","poldrack-single-stim","9","51825","0.0-5.0-4.0","s591","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","51826","0.0-5.0-5.0","s591","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","52329","0.0-5.0-6.0","s591","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","52433","0.0-5.0-7.0","s591","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","orange","8","color","switch","switch","1","","","",""
"1078","71","poldrack-categorize","13","54936","0.0-5.0-8.0","s591","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>8</div>","89,71","1000","practice","Color","orange","8","color","switch","switch","1","false","89","500",""
"-1","-1","poldrack-single-stim","14","55441","0.0-5.0-9.0","s591","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","55441","0.0-5.0-10.0","s591","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","55946","0.0-5.0-11.0","s591","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","56049","0.0-5.0-12.0","s591","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","9","color","stay","switch","2","","","",""
"775","89","poldrack-categorize","18","58558","0.0-5.0-13.0","s591","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>9</div>","89,71","1000","practice","Orange-Blue","#1F45FC","9","color","stay","switch","2","false","71","500",""
"-1","-1","poldrack-single-stim","19","59063","0.0-5.0-14.0","s591","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","59063","0.0-5.0-15.0","s591","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","59565","0.0-5.0-16.0","s591","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","59667","0.0-5.0-17.0","s591","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","orange","9","color","stay","stay","3","","","",""
"1035","71","poldrack-categorize","23","62174","0.0-5.0-18.0","s591","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>9</div>","89,71","1000","practice","Orange-Blue","orange","9","color","stay","stay","3","false","89","500",""
"-1","-1","poldrack-single-stim","24","62678","0.0-5.0-19.0","s591","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","62678","0.0-5.0-20.0","s591","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","63181","0.0-5.0-21.0","s591","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","64084","0.0-5.0-22.0","s591","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","#1F45FC","3","color","stay","switch","4","","","",""
"671","71","poldrack-categorize","28","66589","0.0-5.0-23.0","s591","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>3</div>","89,71","1000","practice","Color","#1F45FC","3","color","stay","switch","4","true","71","500",""
"-1","-1","poldrack-single-stim","29","67093","0.0-5.0-24.0","s591","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","30","67094","0.0-5.0-25.0","s591","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","31","67596","0.0-5.0-26.0","s591","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","32","68500","0.0-5.0-27.0","s591","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","#1F45FC","3","magnitude","switch","stay","5","","","",""
"572","71","poldrack-categorize","33","71006","0.0-5.0-28.0","s591","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>3</div>","89,71","1000","practice","High-Low","#1F45FC","3","magnitude","switch","stay","5","true","71","500",""
"-1","-1","poldrack-single-stim","34","71509","0.0-5.0-29.0","s591","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","35","71509","0.0-5.0-30.0","s591","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","36","72013","0.0-5.0-31.0","s591","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","37","72915","0.0-5.0-32.0","s591","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","orange","3","color","switch","stay","6","","","",""
"855","89","poldrack-categorize","38","75422","0.0-5.0-33.0","s591","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>3</div>","89,71","1000","practice","Color","orange","3","color","switch","stay","6","true","89","500",""
"-1","-1","poldrack-single-stim","39","75924","0.0-5.0-34.0","s591","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","40","75924","0.0-5.0-35.0","s591","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","41","76430","0.0-5.0-36.0","s591","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","42","77333","0.0-5.0-37.0","s591","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","orange","8","color","stay","stay","7","","","",""
