"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","condition","exp_stage","trial_num","correct_response","correct","exp_id"
"2995","13","text","0","2997","0.0-0.0","s572","","","","","","","","","","","","","",""
"992","89","poldrack-text","1","4992","0.0-1.0","s572","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","992","500","fmri_response_test","","","","","","","","","",""
"485","71","poldrack-text","2","5977","0.0-2.0","s572","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","485","500","fmri_response_test","","","","","","","","","",""
"12165","","survey-text","3","18648","0.0-3.0","s572","","","","task_setup","{""Q0"":""5"",""Q1"":""2""}","","","","","","","","",""
"31119","32","poldrack-single-stim","4","50769","0.0-4.0","s572","","31119","500","instructions","","<div class = centerbox><p style = ""font-size:40px"" class = center-block-text>Target Pair (press index finger):</p><p class = center-block-text><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png"" ></img>&nbsp&nbsp&nbsp...followed by...&nbsp&nbsp&nbsp<img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png"" ></img><br></br></p><p style = ""font-size:40px"" class = center-block-text>Otherwise press middle finger</div>","32","31119","","","","","",""
"-1","-1","poldrack-single-stim","5","51778","0.0-5.0-0.0","s572","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png""</img></div></div>","none","500","AX","practice","0","","",""
"-1","-1","poldrack-single-stim","6","53782","0.0-5.0-1.0","s572","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"596","89","poldrack-single-stim","7","56086","0.0-5.0-2.0","s572","","2300","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71","500","AX","practice","0","89","true",""
"-1","-1","poldrack-single-stim","8","56593","0.0-5.0-3.0","s572","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","1","","",""
"-1","-1","poldrack-single-stim","9","57096","0.0-5.0-4.0","s572","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png""</img></div></div>","none","500","AY","practice","1","","",""
"-1","-1","poldrack-single-stim","10","59100","0.0-5.0-5.0","s572","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"569","71","poldrack-single-stim","11","60604","0.0-5.0-6.0","s572","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png""</img></div></div>","89,71","500","AY","practice","1","71","true",""
"-1","-1","poldrack-single-stim","12","61106","0.0-5.0-7.0","s572","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","2","","",""
"-1","-1","poldrack-single-stim","13","61611","0.0-5.0-8.0","s572","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png""</img></div></div>","none","500","AX","practice","2","","",""
"-1","-1","poldrack-single-stim","14","63617","0.0-5.0-9.0","s572","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
