"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","condition","stop_response","exp_id"
"6145","13","text","0","6147","0.0-0.0","s546","","","","","","","","","","","","","","","","","","","",""
"4048","71","poldrack-text","1","11199","0.0-1.0","s546","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","4048","500","fmri_response_test","","","","","","","","","","","","","","","",""
"1165","89","poldrack-text","2","12866","0.0-2.0","s546","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1165","500","fmri_response_test","","","","","","","","","","","","","","","",""
"9797","","survey-text","3","23167","0.0-3.0","s546","","","","task_setup","{""Q0"":""450""}","","","","","","","","","","","","","","",""
"42364","32","poldrack-single-stim","4","66554","0.0-4.0","s546","","42364","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img>middle finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img>index finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star if your response was going to be your middle finger!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","42364","","","","","","","","","","","",""
"1388","89","poldrack-categorize","5","68909","0.0-5.0-0.0-0.0","s546","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","71,89","850","true","89","500","practice","0","","","","","","",""
"552","89","poldrack-categorize","6","71514","0.0-5.0-0.0-1.0","s546","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","71,89","850","true","89","500","practice","1","","","","","","",""
"628","71","poldrack-categorize","7","74120","0.0-5.0-0.0-2.0","s546","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","71","500","practice","2","","","","","","",""
"550","89","poldrack-categorize","8","76723","0.0-5.0-0.0-3.0","s546","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","71,89","850","true","89","500","practice","3","","","","","","",""
"673","71","poldrack-categorize","9","79326","0.0-5.0-0.0-4.0","s546","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","71","500","practice","4","","","","","","",""
"598","71","poldrack-categorize","10","81929","0.0-5.0-0.0-5.0","s546","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","71,89","850","true","71","500","practice","5","","","","","","",""
"1047","71","poldrack-categorize","11","84534","0.0-5.0-0.0-6.0","s546","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","71,89","850","true","71","500","practice","6","","","","","","",""
"590","89","poldrack-categorize","12","87139","0.0-5.0-0.0-7.0","s546","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","71,89","850","true","89","500","practice","7","","","","","","",""
"546","71","poldrack-categorize","13","89742","0.0-5.0-0.0-8.0","s546","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","71,89","850","true","71","500","practice","8","","","","","","",""
"307","89","poldrack-categorize","14","92347","0.0-5.0-0.0-9.0","s546","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","71,89","850","true","89","500","practice","9","","","","","","",""
"595","89","poldrack-categorize","15","94953","0.0-5.0-0.0-10.0","s546","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","71,89","850","true","89","500","practice","10","","","","","","",""
"563","71","poldrack-categorize","16","97558","0.0-5.0-0.0-11.0","s546","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","71","500","practice","11","","","","","","",""
"30565","32","poldrack-text","17","128375","0.0-6.0","s546","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","30565","0","fmri_scanner_wait","","","","","","","","","","","","","","","",""
"1677","84","poldrack-text","18","130053","0.0-7.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1677","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","19","130732","0.0-8.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","20","131413","0.0-9.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","21","132093","0.0-10.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","22","132773","0.0-11.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"678","84","poldrack-text","23","133452","0.0-12.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","24","134131","0.0-13.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","25","134812","0.0-14.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","26","135492","0.0-15.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","27","136172","0.0-16.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","28","136852","0.0-17.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","29","137531","0.0-18.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","30","138212","0.0-19.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","31","138892","0.0-20.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","32","139572","0.0-21.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","33","140252","0.0-22.0","s546","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","34","141254","0.0-23.0","s546","","1000","0","fmri_buffer","","","none","1000","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","35","142756","0.0-24.0","s546","","1500","500","test_start_block","","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","","","","","","",""
"740","71","stop-signal","36","145611","0.0-25.0","s546","","2350","0","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","","71","","test","0","<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>","400","go","500","go","71",""
