"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"616887","13","text","0","616895","0.0-0.0","s061","","","","","","","","","","","","","","","","","","","",""
"14383","89","poldrack-text","1","632285","0.0-1.0","s061","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","14383","500","fmri_response_test","","","","","","","","","","","","","","","",""
"2757","71","poldrack-text","2","635546","0.0-2.0","s061","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","2757","500","fmri_response_test","","","","","","","","","","","","","","","",""
"21149","","survey-text","3","657209","0.0-3.0","s061","","","","task_setup","{""Q0"":""2"",""Q1"":""1""}","","","","","","","","","","","","","","",""
"27944","32","poldrack-single-stim","4","686158","0.0-4.0","s061","","27944","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Middle Finger if orange and Index Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Index Finger if >5 and Middle Finger if <5.</div></div>","32","27944","","","","","","","","","","","",""
"","","call-function","5","686159","0.0-5.0-0.0","s061","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","686663","0.0-5.0-1.0","s061","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","687570","0.0-5.0-2.0","s061","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Magnitude","#1F45FC","8","magnitude","stay","stay","0","","","",""
"1402","89","poldrack-categorize","8","690077","0.0-5.0-3.0","s061","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","Magnitude","#1F45FC","8","magnitude","stay","stay","0","true","89","500",""
"-1","-1","poldrack-single-stim","9","690583","0.0-5.0-4.0","s061","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","690583","0.0-5.0-5.0","s061","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","691086","0.0-5.0-6.0","s061","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","691189","0.0-5.0-7.0","s061","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","orange","7","magnitude","stay","stay","1","","","",""
"1469","71","poldrack-categorize","13","693694","0.0-5.0-8.0","s061","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>7</div>","89,71","1000","practice","Magnitude","orange","7","magnitude","stay","stay","1","false","89","500",""
"-1","-1","poldrack-single-stim","14","694197","0.0-5.0-9.0","s061","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","694198","0.0-5.0-10.0","s061","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","694701","0.0-5.0-11.0","s061","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","695604","0.0-5.0-12.0","s061","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","orange","3","color","switch","switch","2","","","",""
"901","71","poldrack-categorize","18","698109","0.0-5.0-13.0","s061","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>3</div>","89,71","1000","practice","Color","orange","3","color","switch","switch","2","true","71","500",""
"-1","-1","poldrack-single-stim","19","698614","0.0-5.0-14.0","s061","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","698615","0.0-5.0-15.0","s061","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","699118","0.0-5.0-16.0","s061","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","699222","0.0-5.0-17.0","s061","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","orange","2","color","stay","switch","3","","","",""
"1059","71","poldrack-categorize","23","701728","0.0-5.0-18.0","s061","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>2</div>","89,71","1000","practice","Orange-Blue","orange","2","color","stay","switch","3","true","71","500",""
"-1","-1","poldrack-single-stim","24","702232","0.0-5.0-19.0","s061","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","702232","0.0-5.0-20.0","s061","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","702735","0.0-5.0-21.0","s061","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","703638","0.0-5.0-22.0","s061","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","#1F45FC","8","color","stay","switch","4","","","",""
"761","89","poldrack-categorize","28","706142","0.0-5.0-23.0","s061","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>8</div>","89,71","1000","practice","Color","#1F45FC","8","color","stay","switch","4","true","89","500",""
"-1","-1","poldrack-single-stim","29","706646","0.0-5.0-24.0","s061","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","30","706646","0.0-5.0-25.0","s061","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","31","707149","0.0-5.0-26.0","s061","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","32","707252","0.0-5.0-27.0","s061","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","#1F45FC","2","magnitude","switch","switch","5","","","",""
"1206","71","poldrack-categorize","33","709757","0.0-5.0-28.0","s061","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>2</div>","89,71","1000","practice","Magnitude","#1F45FC","2","magnitude","switch","switch","5","true","71","500",""
"-1","-1","poldrack-single-stim","34","710262","0.0-5.0-29.0","s061","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","35","710262","0.0-5.0-30.0","s061","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","36","710766","0.0-5.0-31.0","s061","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","37","710870","0.0-5.0-32.0","s061","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","orange","9","color","switch","switch","6","","","",""
"953","71","poldrack-categorize","38","713376","0.0-5.0-33.0","s061","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>9</div>","89,71","1000","practice","Color","orange","9","color","switch","switch","6","true","71","500",""
"-1","-1","poldrack-single-stim","39","713880","0.0-5.0-34.0","s061","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","40","713880","0.0-5.0-35.0","s061","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","41","714385","0.0-5.0-36.0","s061","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","42","715287","0.0-5.0-37.0","s061","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","orange","3","magnitude","switch","stay","7","","","",""
"1153","71","poldrack-categorize","43","717792","0.0-5.0-38.0","s061","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>3</div>","89,71","1000","practice","High-Low","orange","3","magnitude","switch","stay","7","true","71","500",""
"-1","-1","poldrack-single-stim","44","718295","0.0-5.0-39.0","s061","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","45","718295","0.0-5.0-40.0","s061","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","46","718799","0.0-5.0-41.0","s061","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","47","719704","0.0-5.0-42.0","s061","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","High-Low","orange","8","magnitude","stay","stay","8","","","",""
"1119","89","poldrack-categorize","48","722210","0.0-5.0-43.0","s061","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>8</div>","89,71","1000","practice","High-Low","orange","8","magnitude","stay","stay","8","true","89","500",""
"-1","-1","poldrack-single-stim","49","722715","0.0-5.0-44.0","s061","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","50","722715","0.0-5.0-45.0","s061","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","51","723219","0.0-5.0-46.0","s061","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","52","723322","0.0-5.0-47.0","s061","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Magnitude","orange","7","magnitude","stay","switch","9","","","",""
"1076","89","poldrack-categorize","53","725828","0.0-5.0-48.0","s061","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Magnitude</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>7</div>","89,71","1000","practice","Magnitude","orange","7","magnitude","stay","switch","9","true","89","500",""
"-1","-1","poldrack-single-stim","54","726333","0.0-5.0-49.0","s061","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","55","726333","0.0-5.0-50.0","s061","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","56","726838","0.0-5.0-51.0","s061","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","57","726942","0.0-5.0-52.0","s061","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","#1F45FC","2","color","switch","stay","10","","","",""
"1264","89","poldrack-categorize","58","729448","0.0-5.0-53.0","s061","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>2</div>","89,71","1000","practice","Color","#1F45FC","2","color","switch","stay","10","true","89","500",""
"-1","-1","poldrack-single-stim","59","729951","0.0-5.0-54.0","s061","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","60","729952","0.0-5.0-55.0","s061","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","61","730455","0.0-5.0-56.0","s061","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
