"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","condition","stop_response","exp_id"
"3527","13","text","0","3530","0.0-0.0","s592","","","","","","","","","","","","","","","","","","","",""
"1420","71","poldrack-text","1","5956","0.0-1.0","s592","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1420","500","fmri_response_test","","","","","","","","","","","","","","","",""
"755","89","poldrack-text","2","7216","0.0-2.0","s592","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","755","500","fmri_response_test","","","","","","","","","","","","","","","",""
"23166","","survey-text","3","30890","0.0-3.0","s592","","","","task_setup","{""Q0"":""250""}","","","","","","","","","","","","","","",""
"55085","32","poldrack-single-stim","4","86998","0.0-4.0","s592","","55085","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img>middle finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img>index finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star if your response was going to be your middle finger!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","55085","","","","","","","","","","","",""
"1668","89","poldrack-categorize","5","89353","0.0-5.0-0.0-0.0","s592","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","71,89","850","false","71","500","practice","0","","","","","","",""
"635","71","poldrack-categorize","6","91962","0.0-5.0-0.0-1.0","s592","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","71,89","850","true","71","500","practice","1","","","","","","",""
"666","89","poldrack-categorize","7","94575","0.0-5.0-0.0-2.0","s592","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","89","500","practice","2","","","","","","",""
"657","89","poldrack-categorize","8","97188","0.0-5.0-0.0-3.0","s592","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","71,89","850","true","89","500","practice","3","","","","","","",""
"656","71","poldrack-categorize","9","99800","0.0-5.0-0.0-4.0","s592","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","71,89","850","true","71","500","practice","4","","","","","","",""
"570","71","poldrack-categorize","10","102404","0.0-5.0-0.0-5.0","s592","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","71,89","850","true","71","500","practice","5","","","","","","",""
"943","89","poldrack-categorize","11","105012","0.0-5.0-0.0-6.0","s592","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/rhombus.png></img></div>","71,89","850","false","71","500","practice","6","","","","","","",""
"692","89","poldrack-categorize","12","107626","0.0-5.0-0.0-7.0","s592","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","71,89","850","true","89","500","practice","7","","","","","","",""
"737","71","poldrack-categorize","13","110234","0.0-5.0-0.0-8.0","s592","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/circle.png></img></div>","71,89","850","true","71","500","practice","8","","","","","","",""
"696","89","poldrack-categorize","14","112841","0.0-5.0-0.0-9.0","s592","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","89","500","practice","9","","","","","","",""
"517","89","poldrack-categorize","15","115454","0.0-5.0-0.0-10.0","s592","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/triangle.png></img></div>","71,89","850","true","89","500","practice","10","","","","","","",""
"754","89","poldrack-categorize","16","118058","0.0-5.0-0.0-11.0","s592","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/motor_selective_stop_signal/images/Lshape.png></img></div>","71,89","850","true","89","500","practice","11","","","","","","",""
"35556","32","poldrack-text","17","153869","0.0-6.0","s592","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","35556","0","fmri_scanner_wait","","","","","","","","","","","","","","","",""
"2339","84","poldrack-text","18","156209","0.0-7.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","2339","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","19","156888","0.0-8.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","20","157568","0.0-9.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","21","158248","0.0-10.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"680","84","poldrack-text","22","158929","0.0-11.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"678","84","poldrack-text","23","159608","0.0-12.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","24","160288","0.0-13.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
"679","84","poldrack-text","25","160968","0.0-14.0","s592","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","","","",""
