"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"1535","13","text","0","1538","0.0-0.0","s579","","","","","","","","","","","","","","","","","","","",""
"1136","89","poldrack-text","1","3680","0.0-1.0","s579","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1136","500","fmri_response_test","","","","","","","","","","","","","","","",""
"423","71","poldrack-text","2","4610","0.0-2.0","s579","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","423","500","fmri_response_test","","","","","","","","","","","","","","","",""
"12438","","survey-text","3","17559","0.0-3.0","s579","","","","task_setup","{""Q0"":""2"",""Q1"":""""}","","","","","","","","","","","","","","",""
"53450","32","poldrack-single-stim","4","72015","0.0-4.0","s579","","53450","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Middle Finger if orange and Index Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Index Finger if >5 and Middle Finger if <5.</div></div>","32","53450","","","","","","","","","","","",""
"","","call-function","5","72015","0.0-5.0-0.0","s579","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","72520","0.0-5.0-1.0","s579","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","73427","0.0-5.0-2.0","s579","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","#1F45FC","4","color","switch","stay","0","","","",""
"663","89","poldrack-categorize","8","75934","0.0-5.0-3.0","s579","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>4</div>","89,71","1000","practice","Orange-Blue","#1F45FC","4","color","switch","stay","0","true","89","500",""
"-1","-1","poldrack-single-stim","9","76439","0.0-5.0-4.0","s579","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
