"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","which_round","num_click_in_round","num_cards","num_loss_cards","gain_amount","loss_amount","round_points","clicked_on_loss_card","reward","exp_id"
"2257","13","text","0","2259","0.0-0.0","s192","","","","","","","","","","","","","","","","","",""
"1092","89","poldrack-text","1","4355","0.0-1.0","s192","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1092","500","fmri_response_test","","","","","","","","","","","","","",""
"424","71","poldrack-text","2","5284","0.0-2.0","s192","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","424","500","fmri_response_test","","","","","","","","","","","","","",""
"33553","32","poldrack-single-stim","3","39343","0.0-3.0","s192","","33553","500","instructions","<div class = centerbox><div class = center-text>Try to get as many points as possible<br><br>The loss amount, the gain amount, and the number of loss cards may change each trial<br><br>Index Finger: Take Another Card<br>Middle Finger: End The Round</div></div>","32","33553","","","","","","","","","","",""
"28542","32","poldrack-text","4","68390","0.0-4.0","s192","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","28542","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1367","84","poldrack-text","5","69757","0.0-5.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1367","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"84","84","poldrack-text","6","69842","0.0-6.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","84","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"86","84","poldrack-text","7","69928","0.0-7.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","86","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"84","84","poldrack-text","8","70012","0.0-8.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","84","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"85","84","poldrack-text","9","70097","0.0-9.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","85","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"85","84","poldrack-text","10","70183","0.0-10.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","85","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"84","84","poldrack-text","11","70267","0.0-11.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","84","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"84","84","poldrack-text","12","70352","0.0-12.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","84","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"85","84","poldrack-text","13","70437","0.0-13.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","85","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"85","84","poldrack-text","14","70522","0.0-14.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","85","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"84","84","poldrack-text","15","70608","0.0-15.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","84","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"84","84","poldrack-text","16","70692","0.0-16.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","84","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"84","84","poldrack-text","17","70778","0.0-17.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","84","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"84","84","poldrack-text","18","70862","0.0-18.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","84","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"86","84","poldrack-text","19","70948","0.0-19.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","86","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"84","84","poldrack-text","20","71033","0.0-20.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","84","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"85","84","poldrack-text","21","71118","0.0-21.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","85","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"84","84","poldrack-text","22","71203","0.0-22.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","84","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"84","84","poldrack-text","23","71287","0.0-23.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","84","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"84","84","poldrack-text","24","71372","0.0-24.0","s192","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","84","0","fmri_trigger_wait","","","","","","","","","","","","","",""
